Kategori,Başlık,İçerik
Eğitim,Öğretmenler için iki yönetmelik değişikliği yolda,"MEB, Öğretmen Atama ve Yer Değiştirme Yönetmeliği ile Görevde Yükselme Yönetmeliği'nde değişiklik yaptı. Değişiklerinin Resmi Gazete'de yayımlanması bekleniyor."
Eğitim,MEB'den özel eğitim öğrencileri için etkinliklerle dolu takvim,"Milli Eğitim Bakanlığı tarafından ""Özel Çocuklarımızla Eğlenceli Etkinlikler Takvimi"" hazırlandı. Takvimde çocuklar için 500 etkinlik yer alıyor."
Eğitim,"Bakan Selçuk, uluslararası imam hatip okulları öğrencileri ile buluştu","Milli Eğitim Bakanı Ziya Selçuk, uluslararası imam hatip okulları öğrencileri ile buluştu."
Eğitim,Meslek lisesinden bir yenilik daha: UV ışınlarıyla dezenfeksiyon yapan robot,"Ankara'da bir meslek lisesinde, yoğun bakım odaları, asansör kabinleri, koridorlar gibi birçok kapalı alanda ultraviyole (UV) ışınlarıyla kendi kendine dezenfeksiyon işlemi yapabilen robot geliştirildi."
Eğitim,YKS 2020 ne zaman? YKS 2020’de neler değişti? YÖK açıkladı...,"YÖK Başkanı Prof. Dr. Yekta Saraç, 2020 Yükseköğretim Kurumları Sınavı'na (YKS) yönelik sadece bu seneye özel olmak üzere öğrencileri sevindirecek kararlar alındığını aktardı. Peki ,YKS ne zaman yapılacak? TYT sınav süresi uzatıldı mı? YKS baraj puan"
Eğitim,Sınavların başvuru ve sonuç açıklama tarihleri güncellendi,"ÖSYM, uygulanma tarihleri yeniden düzenlenen sınavların başvuru tarihleri ile sonuç açıklama tarihlerini güncelledi."
Eğitim,500 bin öğretmene uzaktan eğitim fırsatı,"Milli Eğitim Bakanlığının, ulusal ve uluslararası akredite sertifikalı uzaktan eğitim programları yaklaşık 500 bin öğretmenin başvurusuna açıldı."
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi… EBA şifre alma…,23 Mart'ta başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki EBA’ya nasıl girilir? EBA giriş yöntemi…
Eğitim,Bakan Selçuk: Bilim Kurulu 'risklidir' derse okulları açamayız,"Muş'ta öğretmenlerle online görüşme gerçekleştiren Milli Eğitim Bakanı Selçuk, artık her şeyin yüz yüze yapılmasının doğru olmayabileceğini ifade ederek, ""Bilim Kurulu, 'risklidir' dediği sürece okulları açamayız"" dedi."
Eğitim,Okullar ne zaman açılacak? Bakan Selçuk okulların açılma tarihi ile ilgili konuştu…,Koronavirüs salgını ile ilgili alınan tedbirlerden biri de okulların kapatılması ve eğitime bir süre uzaktan devam edilmesiydi. Okul tatilinin uzamasına karar verildi. Peki okullar ne zaman açılacak? Okul tatili ne kadar uzayacak?
Eğitim,Darüşşafaka sınavı 28 Haziran’a ertelendi,"Babası veya annesi hayatta olmayan, maddi olanakları yetersiz, başarılı çocuklara parasız ve yatılı eğitim fırsatı tanıyan Darüşşafaka Eğitim Kurumları’nın 2020 yılı sınavı, COVID-19 salgını nedeniyle 28 Haziran'a ertelendi."
Eğitim,Darüşşafaka 2020 sınavı ne zaman yapılacak? Darüşşafaka 2020 sınavı başvurusu...,"Babası veya annesi hayatta olmayan, maddi olanakları yetersiz, başarılı çocuklara parasız ve yatılı eğitim fırsatı tanıyan Darüşşafaka Eğitim Kurumlarının 2020 yılı sınav tarihi belli oldu. Peki, Darüşşafaka 2020 sınavı ne zaman yapılacak?"
Eğitim,Madencilikle ilgili mühendislik bölümlerini seçenlere maaş gibi burs,"YÖK Başkanı Saraç, bu yıldan itibaren üniversite sınavında ilk 50 bine giren ve madencilikle ilgili mühendislik bölümlerini seçen öğrencilere, İMİB tarafından asgari ücret oranında karşılıksız burs verileceğini açıkladı."
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi…? EBA şifre alma…,23 Mart'ta başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki EBA’ya nasıl girilir? EBA giriş yöntemi…
Eğitim,Salgının yavaşlatılmasında en etkili yöntem okulların kapatılması,"İngiltere'deki East Anglia Üniversitesi'nin araştırmalarına göre, Avrupa'daki koronavirüs salgınının yavaşlatılmasında en büyük tedbir okulların kapatılması oldu."
Eğitim,Anadolu Üniversitesi rektör adaylığı başvuruları için son gün 22 Mayıs,"Anadolu Üniversitesi rektör adaylığı için başvurular başladı. Başvurular, 22 Mayıs Cuma günü mesai bitimine kadar yapılabilecek."
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi…? EBA şifre alma…,23 Mart'ta başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki EBA’ya nasıl girilir? EBA giriş yöntemi…
Eğitim,"7 milyon öğrenci ve 5,5 milyon veliye rehberlik hizmeti verildi","Milli Eğitim Bakanı Ziya Selçuk, yeni tip koronavirüsle (COVID-19) mücadele sürecinde sadece 1,5 ayda 7 milyon öğrenci ve 5,5 milyon veliye rehberlik hizmeti verdiklerini açıkladı."
Eğitim,Maske ile sınava girecek öğrenciler evde pratik yapmalı,"Alerji Hastalıkları Uzmanı Prof. Dr. Bülent Şekerel, Liselere Geçiş Sınavı (LGS) ve Yükseköğretim Kurumları Sınavı'na (YKS) maske ile girecek olan öğrencilere uyarılarda bulundu."
Eğitim,EBA'da işaret dili eğitimi,"Aile, Çalışma ve Sosyal Hizmetler Bakanı Zehra Zümrüt Selçuk, 10-16 Mayıs Engelliler Haftası için EBA programı kapsamında farkındalık çalışması yapacaklarını açıkladı."
Eğitim,MEB eğitim müşavirleriyle online toplantı düzenledi,"Milli Eğitim Bakanlığının 32 ülkedeki teşkilatında görevli eğitim müşavirleriyle düzenlenen online toplantıda, Türkiye'nin salgın sürecindeki örnek uygulamaları ele alındı."
Eğitim,Bakan Selçuk'tan EBA TV'den trafik dersi veren polise tebrik,"Milli Eğitim Bakanı Ziya Selçuk, Kırıkkale'nin Sulakyurt ilçesinde Karayolu Güvenliği ve Trafik Haftası dolayısıyla Eğitim Bilişim Ağı (EBA) sistemi üzerinden öğrencilere eğitim veren polis memurunu tebrik etti."
Eğitim,Okullar ne zaman açılıyor 2020 ? Yazın okul olacak mı?,Koronavirüs salgını ile ilgili alınan tedbirlerden biri de okulların kapatılması ve eğitime bir süre uzaktan devam edilmesiydi. Okul tatilinin uzamasına karar verildi. Peki okullar ne zaman açılacak? Okul tatili ne kadar uzayacak?
Eğitim,Veli toplantısı da dijital ortama taşındı,"COVID-19 tedbirleri çerçevesinde video konferans yöntemiyle yapılan toplantılarda öğretmenler, velilere eğitimle ilgili çeşitli önerilerde bulunuyor, öğrencilerin durumunu takip ediyor."
Eğitim,"Lise öğrencileri için 3. ""soru destek paketi"" erişime açıldı","Milli Eğitim Bakanlığı (MEB), lise öğrencilerine yönelik 750 sorudan oluşan üçüncü ""soru destek paketi""ni yayımladı."
Eğitim,LGS ve YKS’ye hazırlanan öğrencilere tavsiyeler,LGS ve YKS’ye girecek öğrenciler geri sayım başladı. Her iki sınavın da haziran ayında yapılacağı duyuruldu. Öğrencilerin kalan vakitlerini doğru değerlendirmesi sınav başarısı için büyük önem taşıyor.
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi…? EBA şifre alma…,23 Mart'ta başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki EBA’ya nasıl girilir? EBA giriş yöntemi…
Eğitim,Sınıf geçme esasları belirlendi,"Milli Eğitim Bakanlığı Okul Öncesi Eğitim, İlköğretim ile Ortaöğretim Kurumları Yönetmeliğinde Değişiklik Yapılmasına Dair Yönetmelik, Resmi Gazete'de yayımlandı. Yeni yönetmelikle sınıfta kalma olmayacak, tüm öğrenciler bir üst sınıfa geçebilecek."
Eğitim,"'eba.gov.tr' son bir ayda 1,2 milyar kez tıklandı","Küresel koronavirüs salgını nedeniyle okulların kapatılmasının ardından öğrencilere eğitimi ulaştırmanın tek yolu haline gelen EBA, Nisan ayında da küresel eğitim platformları arasında ilk sıralardaki yerini korudu."
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi…? EBA şifre alma…,Bugün başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki EBA’ya nasıl girilir? EBA giriş yöntemi…
Eğitim,Türkiye'nin eğitim stratejisi dünyaya örnek oldu,"MEB Öğretmen Yetiştirme ve Geliştirme Genel Müdürü Adnan Boyacı, Türkiye'nin salgın sürecinde yürüttüğü eğitim stratejisinin dünyaya örnek olduğunu söyledi."
Eğitim,Bakan Selçuk: Salgın sonrasında uyum dersleri başlatılacak,"Milli Eğitim Bakanı Ziya Selçuk, ""Salgın sonrası ortama uyum, okula uyum, derslere uyum adı altında bir uyum süreci de başlatacağız. Bunlarla ilgili el kitapları ve videolar hazırlıyoruz. Taslaklar çıkmış durumda"" dedi."
Eğitim,LGS mayıs ayı örnek soruları yayımlandı,"Milli Eğitim Bakanlığınca (MEB), Liselere Geçiş Sistemi (LGS) kapsamında 20 Haziran'da yapılacak merkezi sınava yönelik mayıs ayı örnek soruları yayımlandı."
Eğitim,Türkiye üniversite öğrenci sayısında Avrupa'da birinci,"Türkiye'de 2019-2020 öğretim yılında, üniversitelerde 7 milyon 940 bin 133 öğrenci eğitim alıyor."
Eğitim,LGS kılavuzu güncellendi... LGS sınav giriş belgesi nereden alınır 2020?,2020 yılı Liselere Geçiş Sistemi kapsamında yapılacak merkezi sınava ilişkin Başvuru ve Uygulama Kılavuzu güncellendi. LGS sonuçları ne zaman açıklanacak?  LGS sınav giriş belgesi nereden alınır 2020? LGS başvuru ve uygulama kılavuzu…
Eğitim,Bakan Selçuk: LGS kılavuzu güncellendi,"Milli Eğitim Bakanı Ziya Selçuk, ""LGS kılavuzu güncellendi, sınav sonuçları 16 Temmuz'da açıklanacak"" dedi."
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi…? EBA şifre alma…,23 Mart'ta başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki EBA’ya nasıl girilir? EBA giriş yöntemi…
Eğitim,Bakan Selçuk: Okulların açılmasıyla ilgili farklı senaryolar var,"Milli Eğitim Bakanı Ziya Selçuk, okulların açılmasıyla ilgili ""O kadar çok senaryo var ki elimizde, bunu belirleyecek olan sağlık koşulları"" açıklamasını yaptı."
Eğitim,YKS ve askeri öğrenci sınavında adaylara maske dağıtılacak,"ÖSYM Başkanı Aygün, ""YKS ve askeri öğrenci sınavında adaylara maske ve dezenfektan dağıtılacak. İsteyen adaylar dezenfektan ve kolonya getirebilecek"" dedi."
Eğitim,5 milyon kelimelik Türk Edebiyatı İsimler Sözlüğü erişime açıldı,Ahmet Yesevi Üniversitesinin hazırladığı Türk Edebiyatı İsimler Sözlüğü ile geçmişten günümüze ulaşan edebi birikimi toplumla buluşturmak amaçlanıyor.
Eğitim,Üniversiteler açılacak mı? YÖK’ten üniversitelerin akademik takvime dönüşü ile ilgili açıklama,"Cumhurbaşkanı Erdoğan’ın dün Kabine Toplantısı sonrası açıkladığı normalleşme takviminde üniversitelerin 15 Haziran itibarıyla akademik takvime dönebileceği açıklanmıştı. YÖK’ten konuya ilişkin açıklama geldi. Peki, üniversiteler ne zaman açılacak?"
Eğitim,LGS 2020 sınav yerleri belli oldu mu ? LGS nasıl yapılacak? LGS’ye dair merak edilenler…,"Milli Eğitim Bakanı Ziya Selçuk, LGS ile ilgili merak edilenleri aktardı. Peki LGS nasıl uygulanacak? LGS ne zaman yapılacak? LGS sınav yerleri belli oldu mu? LGS 2020…"
Eğitim,YKS 2020 ne zaman? YKS 2020’de neler değişti? YÖK açıkladı...,"YÖK Başkanı Prof. Dr. Yekta Saraç, 2020 Yükseköğretim Kurumları Sınavı'na (YKS) yönelik öğrencileri sevindirecek kararlar alındığını aktardı. Peki ,YKS ne zaman yapılacak? TYT sınav süresi uzatıldı mı? YKS baraj puanı..."
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi…? EBA şifre alma…,23 Mart'ta başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki EBA’ya nasıl girilir? EBA giriş yöntemi…
Eğitim,MEB'den öğrencilere LGS önlemlerine ilişkin animasyon filmi,"Milli Eğitim Bakanlığı, Liselere Geçiş Sistemi (LGS) kapsamında yapılacak merkezi sınav için alınan önlemleri animasyon filmle anlattı."
Eğitim,YÖK'ten YKS'ye girecek öğrencilere müjde,"TYT sınavında geçen yıl verilen 135 dakikalık süre, yalnızca bu yıl için 30 dakika daha ilave süre ile 165 dakikaya çıkarıldı. Lisans programlarını tercih edebilmek için ilgili puan türünde uygulanan 180 baraj puanı 170'e çekildi."
Eğitim,Öğrenciler kendi okullarında LGS'ye girecek,"Milli Eğitim Bakanı Ziya Selçuk, ""LGS'de her öğrenci kendi okulunda sınava girecek. Sınav 2 oturumdan oluşacak. 45 dakikalık bir ara bulunacak ve çocuklarımız okulun bahçesine çıkacaklar."" dedi."
Eğitim,LGS 2020 ne zaman yapılacak? LGS 2020 tarihi belli oldu...,Kabine toplantısı sonrası açıklama yapan Cumhurbaşkanı Erdoğan LGS tarihini de verdi. Peki LGS ne zaman yapılacak? LGS 2020 ne zaman...
Eğitim,LGS örnek soru kitapçığı yayımlandı mı? LGS Mayıs ayı örnek soruları 2020…,"Milli Eğitim Bakanlığı tarafından hazırlanan, Mayıs ayı örnek soruları erişime açıldı. LGS kapsamında yapılacak merkezi sınava ilişkin Mayıs ayı 2. soru kitapçığı yayımlandı. LGS örnek soru kitapçığı… Mayıs ayı örnek sorular 2020"
Eğitim,LGS'ye katılacak öğrencilere ikinci soru destek paketi,"Milli Eğitim Bakanlığı, Liselere Geçiş Sistemi (LGS) kapsamında merkezi sınava katılacak öğrenciler için 1000 sorudan oluşan mayıs ayı soru destek paketini yayımladı."
Eğitim,"Ünlü isimler, TRT EBA TV'den çocuklara masal anlatmaya başladı","Ünlü isimlerin çocuklar için anlattığı masallar, bugünden itibaren EBA TV ekranlarında ve Anadolu Masalları Youtube Kanalı'nda çocuklarla buluşmaya başladı."
Eğitim,"MEB, çocuklar için psikoeğitsel destek kitabı hazırladı","Milli Eğitim Bakanlığı, küresel salgın döneminde çocukların duygularını anlama ve ifade etmelerini sağlayarak uyumlarını kolaylaştırmak amacıyla ""Elif ile Alp"" isimli bir kitapçık hazırladı."
Eğitim,Okullar ne zaman açılıyor 2020 ? 1 Haziran’da okullar açılacak mı?,Koronavirüs salgını ile ilgili alınan tedbirlerden biri de okulların kapatılması ve eğitime bir süre uzaktan devam edilmesiydi. Okul tatilinin uzamasına karar verildi. Peki okullar ne zaman açılacak? Okul tatili ne kadar uzayacak?
Eğitim,TRT EBA TV canlı izle... Online TRT EBA TV izleme...EBA TV ile ilgili merak edilenler...,TRT EBA tv frekansları belli oldu. 23 Mart’ta uzaktan eğitim programı kapsamında televizyondan dersler başladı. MEB EBA-TV ile ilgili merak edilen soruları cevaplandırdı. EBA TV’ye nasıl erişilir? EBA TV canlı izle...
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi…? EBA şifre alma…,23 Mart'ta başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki EBA’ya nasıl girilir? EBA giriş yöntemi…
Eğitim,"MEB'den lise öğrencilerine ""uluslararası yazılım eğitimi"" fırsatı","Milli Eğitim Bakanlığı, lise öğrencilerinin bilişim teknolojileri alanındaki becerilerini geliştirmek amacıyla uluslararası akredite yazılım geliştirme programlarını erişime açtı."
Eğitim,Anadolu Üniversitesi sanal eğitim fuarında aday öğrencilerle buluşuyor,"Yükseköğretim Kurumları Sınavı'na girecek adaylara yönelik sanal eğitim fuarında, Anadolu Üniversitesi de yer alıyor."
Eğitim,Uzaktan eğitimle 1275 öğrenci hafızlığını tamamladı,"Diyanet İşleri Başkanlığı, eğitime ara verilen dönemde uzaktan eğitim yoluyla 1275 öğrencinin hafızlığını tamamladığını açıkladı."
Eğitim,Sözleşmeli öğretmenlik başvuruları online yapılacak,"Milli Eğitim Bakanı Ziya Selçuk, haziran ayında yapılacak ""sözleşmeli öğretmenlik"" başvurularının tamamen elektronik ortamda gerçekleştirileceğini açıkladı."
Eğitim,Uzaktan eğitimle ilgili merak edilenlerin cevapları,"Milli Eğitim Bakanlığı, koronavirüs nedeniyle 23 Mart'ta başlatılan uzaktan eğitimle ilgili merak edilen soruları yanıtladı."
Eğitim,EBA'da yapay zeka dönemi,"Milli Eğitim Bakanlığı, koronavirüs salgını nedeniyle başlatılan uzaktan eğitimde öğrencilerin ve velilerin sorduğu soruların anlık cevaplanabilmesi için Türk mühendisler tarafından geliştirilen yapay zekaya sahip ""EBA Asistan"" hizmeti başlattı."
Eğitim,Bakan Selçuk'tan aileler için oyun önerisi,"Milli Eğitim Bakanı Ziya Selçuk, sokağa çıkma kısıtlamasının uygulanacağı 3 gün için anne babalara çocuklarıyla ""Bir de böyle yürü"", ""Bana beni anlat"" ve ""Kağıtlara basma"" adlı oyunları oynamalarını önerdi."
Eğitim,YKS ne zaman yapılacak? YKS tarihi belli oldu...,Yükseköğretim Kurumlar Sınavı’nın (YKS) tarihi belli oldu.Koronavirüs salgını tedbirleri kapsamında Yüksek Öğretim Kurumu (YÖK) Başkanı Prof. Dr. Yekta Saraç YKS’nin ertelenmesi ne karar verdiklerini açıklamıştı. YKS ne zaman yapılacak?
Eğitim,"""Ziya Öğretmenle Eğitim Buluşmaları"" online devam ediyor","Milli Eğitim Bakanı Ziya Selçuk, yeni tip koronavirüs (COVID-19) salgını nedeniyle verilen aranın ardından internet ortamında yeniden başlayan ""Ziya Öğretmen İle Eğitim Buluşmaları""nda, Sakarya'daki öğretmenlerle bir araya geldi."
Eğitim,TRT EBA TV'de LGS ve YKS'ye özel soru çözüm saatleri başlıyor,"Milli Eğitim Bakanlığının özel yayını, TRT EBA ortaokul ve lise kanallarından yarından itibaren izlenebilecek. Yayınlar cumartesi ve pazar yapılacak."
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi…? EBA şifre alma…,Bugün başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki EBA’ya nasıl girilir? EBA giriş yöntemi…
Eğitim,Bakan Selçuk'tan 'Teneffüs Zamanı'na davet,"Milli Eğitim Bakanı Ziya Selçuk, öğrencileri, EBA'ya eklenen ""Teneffüs Zamanı"" etkinliklerine davet etti."
Eğitim,Okullar açılırsa öğrenciler bundan nasıl etkilenir?,Koronavirüs tedbirleri nedeniyle uzaktan eğitim 31 Mayıs'a kadar devam edecek. Sınıfta kalma bu yıl geçerli olmayacak. Normalleşme sağlanır ve okullar 1 Haziran'da açılırsa öğrenciler bundan nasıl etkiler? Detaylar haberimizde.
Eğitim,Uzaktan eğitimi öğrenciler de veliler de benimsedi,Uzaktan eğitim 31 Mayıs’a kadar uzatıldı. Öğrenciler gibi veliler de ilk defa uygulanan sisteme artık alıştı. Öğrencilerin bu süreçte disiplini elden bırakmadan derslerini takip etmesi büyük önem taşıyor.
Eğitim,BTK Akademi nedir? BTK Akademi’ye nasıl ulaşılır?  1 Milyon İstihdam uygulaması...,1 Milyon Yazılımcı projesi kapsamındaki eğitimler BTK Akademi uygulaması üzerinden verilecek. Peki BTK Akademi nedir? BTK eğitim portalı...
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi…? EBA şifre alma…,Bugün başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki EBA’ya nasıl girilir? EBA giriş yöntemi…
Eğitim,Üniversite öğrencilerine 6 GB’lık ücretsiz internet… YÖK duyurdu…,"YÖK, Uzaktan Eğitime Destek kotası kapsamında üniversite öğrencilerine 6 GB’lık ücretsiz internet sağlanacağını açıkladı. Üniversite öğrencilerine 6 GB ücretsiz internet…"
Eğitim,LGS 2020 ertelendi mi? LGS 2020 ne zaman yapılacak?,"Milli Eğitim Bakanı Ziya Selçuk, koronavirüs tedbirleri çerçevesinde okullardaki eğitime ara verilerek başlatılan uzaktan eğitim sürecinin takvimine ilişkin açıklamalarda bulundu. LGS ne zaman yapılacak? LGS online sınav mı olacak? LGS ertelendi mi?"
Eğitim,Sınıf geçme sistemi nasıl olacak? Bu yıl sınıfta kalma var mı?,Milli Eğitim Bakanı Ziya Selçuk sınıf geçme sistemine ilişkin ayrıntıları paylaştı. Peki sınıf geçme sistemi nasıl olacak? Sınıfta kalma olacak mı? İşte sınıfta kalmayla ilgili merak edilenler.
Eğitim,EBA Akademik Destek Sistemi nedir?,"Milli Eğitim Bakanlı Ziya Selçuk, 11. ve 12. sınıf öğrencilerine bu yıl ilk kez kullanıma açılan EBA Akademik Destek Sistemi'ni son bir ay içinde kullanan öğrenci sayısının 1 milyona yaklaştığını bildirdi. Peki EBA Akademik Destek Sistemi nedir?"
Eğitim,Okulların açılması ertelendi… Okullar ne zaman açılıyor?  Bakan Selçuk açıkladı,Koronavirüs salgını ile ilgili alınan tedbirlerden biri de okulların kapatılması ve eğitime bir süre uzaktan devam edilmesiydi. Okul tatilinin uzamasına karar verildi. Peki okullar ne zaman açılacak? Okul tatili ne kadar uzayacak?
Eğitim,TRT EBA TV canlı izle... Online TRT EBA TV izleme... EBA TV ile ilgili merak edilenler...,TRT EBA tv frekansları belli oldu. 23 Mart’ta uzaktan eğitim programı kapsamında televizyondan dersler başladı. MEB EBA TV ile ilgili merak edilen soruları cevaplandırdı. EBA TV’ye nasıl erişilir?
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi…? EBA şifre alma…,23 Mart'ta başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki EBA’ya nasıl girilir? EBA giriş yöntemi…
Eğitim,YKS 2020 ne zaman yapılacak? YKS ertelendi mi?,"Yükseköğretim Kurumlar Sınavı’nın (YKS) tarihi belli oldu. Koronavirüs salgını tedbirleri kapsamında Yüksek Öğretim Kurumu (YÖK) Başkanı Prof. Dr. Yekta Saraç YKS’nin ertelenmesi ne karar verdiklerini açıklamıştı. Peki, YKS ne zaman yapılacak?"
Eğitim,EBA Akademik Destek Sistemi'ni 1 milyona yakın öğrenci kullandı,11. ve 12. sınıf öğrencilerine bu yıl ilk kez kullanıma açılan EBA Akademik Destek Sistemi'ni son bir ay içinde kullanan öğrenci sayısı 1 milyona yaklaştı.
Eğitim,Öğretim elemanı norm kadro yönetmeliğinde değişiklik,"Yükseköğretim Kurulu'nca yapılan yeni düzenlemeyle norm kadroların planlanmasında, senatolarda olan bazı yetkiler üniversite yönetim kurullarına devredildi."
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi… EBA şifre alma…,"23 Mart'ta başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki, EBA’ya nasıl girilir? EBA giriş yöntemi… EBA öğrenci şifresi alma..."
Eğitim,TRT EBA TV canlı izle... Online TRT EBA TV izleme... EBA TV ile ilgili merak edilenler...,TRT EBA TV frekansları belli oldu. 23 Mart’ta uzaktan eğitim programı kapsamında televizyondan dersler başladı. MEB EBA TV ile ilgili merak edilen soruları cevaplandırdı. EBA TV’ye nasıl erişilir?
Eğitim,Lise öğrencileri için 2. 'Soru Destek Paketi' erişime açıldı,"Lise öğrencilerine yönelik 750 sorudan oluşan ikinci ""Soru Destek Paketi"" erişime açıldı."
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi…? EBA şifre alma…,23 Mart'ta başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki EBA’ya nasıl girilir? EBA giriş yöntemi…
Eğitim,Okullar ne zaman açılacak?  Yaz tatilinde okul olacak mı?,Koronavirüs salgını ile ilgili alınan tedbirlerden biri de okulların kapatılması ve eğitime bir süre uzaktan devam edilmesiydi. Okul tatilinin uzamasına karar verildi. Peki okullar ne zaman açılacak? Okul tatili ne kadar uzayacak?
Eğitim,Bakan Selçuk'tan öğrencilere kızak şenliği sözü,"Milli Eğitim Bakanı Ziya Selçuk, meslek liselerine verdiği bin kızak siparişinin bir kısmının tamamlandığını söyleyerek, ""Seneye inşallah bir kızak şenliği yaparız kar yağınca"" dedi."
Eğitim,MEB'den özel çocuklara mobil uygulama: Özelim Eğitimdeyim,"Milli Eğitim Bakanlığının hazırladığı ""Özelim Eğitimdeyim"" uygulaması hayata geçirildi. Özel çocukların farklı ihtiyaçlarını karşılayacak mobil uygulama interaktif içerikler barındırıyor. Öğrenciler ve aileleri uygulamadan ücretsiz faydalayabilecek."
Eğitim,Okullar ne zaman açılacak?  Yaz tatilinde okul olacak mı?,Koronavirüs salgını ile ilgili alınan tedbirlerden biri de okulların kapatılması ve eğitime bir süre uzaktan devam edilmesiydi. Peki okullar ne zaman açılacak? Okul tatili ne kadar uzayacak? Yazın okul olacak mı?
Eğitim,Milli Eğitim Bakanı Selçuk: Çocuklarımızın sağlığını koruyacak şekilde LGS'yi yapabiliriz,"Milli Eğitim Bakanı Selçuk, Liselere Geçiş Sistemi kapsamındaki merkezi sınav tarihi konusunda, ""Online olmamak şartıyla çocukların sağlığını koruyacak şekilde sınavı yapabiliriz."" dedi."
Eğitim,Okullar ne zaman açılacak?  Yaz tatilinde okul olacak mı?,Koronavirüs salgını ile ilgili alınan tedbirlerden biri de okulların kapatılması ve eğitime bir süre uzaktan devam edilmesiydi. Okul tatilinin uzamasına karar verildi. Peki okullar ne zaman açılacak? Okul tatili ne kadar uzayacak?
Eğitim,Bakan Selçuk: Eğitimde normale dönüş için farklı adımlar planlandı,"Milli Eğitim Bakanı Ziya Selçuk, eğitimde normale dönüşle ilgili, ""İster yaş gruplarına, sınıf gruplarına, isterse bazı eğitim öğretim kademelerinin düzenlenmesine ilişkin farklı adımlar planladık"" dedi."
Eğitim,LGS 2020 ertelenecek mi? LGS online mı olacak? Liselere Giriş Sınavı...,"LGS 2020 yapılacak mı? Liselere Giriş Sınavı’nda hangi konular çıkacak? Milli Eğitim Bakanı Ziya Selçuk, gündemle ilgili açıklamalarda bulundu. LGS ne zaman yapılacak? LGS online sınav mı olacak?"
Eğitim,LGS örnek soru kitapçığı yayımlandı mı? Nisan ayı örnek sorular 2020…,"Milli Eğitim Bakanlığı tarafından hazırlanan, Nisan ayı örnek sorular, erişime açıldı. LGS kapsamında yapılacak merkezi sınava ilişkin Nisan ayı 2. soru kitapçığı yayımlandı. LGS örnek soru kitapçığı… Nisan ayı örnek sorular 2020..."
Eğitim,Bakan Selçuk: Temmuz ve ağustos için bir eğitim planlamamız yok,"Milli Eğitim Bakanı Ziya Selçuk, ""Temmuz ve ağustos için bir eğitim planlamamız yok. Mayıs-haziran ve eylül-ekim için yoğun çalışmamız var "" dedi."
Eğitim,BTK Akademi nedir? BTK Akademi’ye nasıl ulaşılır? 1 Milyon İstihdam Uygulaması...,1 Milyon Yazılımcı projesi kapsamındaki eğitimler BTK Akademi uygulaması üzerinden verilecek. Peki BTK Akademi nedir? BTK eğitim portalı...
Eğitim,EBA’ya nasıl giriş yapılır? EBA öğrenci girişi…? EBA şifre alma…,Bugün başlayan uzaktan eğitim süreci kapsamında Eğitim Bilişim Ağı (EBA) kullanılacak. Peki EBA’ya nasıl girilir? EBA giriş yöntemi…
Eğitim,Türkiye Maarif Vakfı dünyayı uzaktan eğitiyor,"Türkiye Maarif Vakfı, okullarının bulunduğu ülkelerde uzaktan eğitime geçti. Irak’tan Kuzey Makedonya’ya, Pakistan’dan Kongo’ya 32 ülkede yaklaşık 40 bin öğrenci internet üzerinden eğitim alıyor."
