Kategori,Başlık,İçerik
Spor,Trabzon'da Cumhuriyet Kupası Yelken Yarışları başladı,"Trabzon'da, Cumhuriyet'in kuruluşunun 100. yılı etkinlikleri kapsamında Cumhuriyet Kupası Yelken Yarışları organize edildi."
Spor,Fethiye'de Babadağ Ultra Maratonu başladı,Muğla'nın Fethiye ilçesinde bu yıl ilki düzenlenen Babadağ Ultra Maratonu başladı.
Spor,Tek koluyla tutunduğu tekvandoda hedefleri büyük,"Manisa'da, 5 yaşındayken erozyon makinesine kaptırdığı sağ kolunu dirsek hizasından kaybeden Ahmet Koçer, tesadüfen geçtiği spor salonu önünde, kendisiyle karşılaşan Paralimpik Milli Takım Antrenörü Serap Aydeniz'in ısrarı üzerine tekvando sporuna başladı."
Spor,2023 Türkiye Ralli Şampiyonası'nın 4. yarışı Bolu'da başladı,"Türkiye Otomobil Sporları Federasyonu (TOSFED) tarafından Bolu'da düzenlenen Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası'nın 4. yarışı olan ""100. Yıl Rallisi"" start aldı."
Spor,Tekirdağ'da Cumhuriyet Kupası yelken yarışları başladı,Tekirdağ'da Cumhuriyet'in kuruluşunun 100. yılı etkinlikleri kapsamında düzenlenen yelken yarışları başladı.
Spor,Sivasspor 90+7'de kazandı,"EMS Yapı Sivasspor, Trendyol Süper Lig'in 10. haftasında deplasmanda Corendon Alanyaspor'u 90+7. dakikada bulduğu golle 2-1 yendi."
Spor,Teniste WTA Finalleri ve Paris Masters heyecanı başlıyor,Kadınlar Tenis Birliği (WTA) Finalleri ile Paris Masters'ta dünya sıralamasının üst basamaklarında yer alan sporcular kozlarını paylaşacak.
Spor,43. Uluslararası Trabzon Yarı Maratonu koşuldu,"Trabzon'da, Cumhuriyet'in 100'üncü yıl dönümü etkinlikleri kapsamında düzenlenen 43. Uluslararası Trabzon Yarı Maratonu koşuldu."
Spor,MotoGP'nin Tayland ayağındaki sprint yarışında Jorge Martin birinci oldu,"MotoGP Dünya Şampiyonası'nın 17. ayağı Tayland Grand Prix'sindeki sprint yarışını, Prima Pramac takımının İspanyol motosikletçisi Jorge Martin kazandı."
Spor,Beşiktaş'ta Masuaku ile Colley sakatlandı,"Beşiktaş Kulübü, Demokratik Kongolu futbolcu Arthur Masuaku ile Gambiyalı stoper Omar Colley'in sakatlandığını duyurdu."
Spor,"""Engel tanımayan"" yüzücüler Sümeyye Boyacı ve Sevilay Öztürk","Milli paralimpik yüzücüler Sümeyye Boyacı ve Sevilay Öztürk, elde ettikleri ""ilk""lerden dolayı Cumhuriyet'in ""engel tanımayan"" yüzücüleri olarak tarihe geçmenin gururunu yaşıyor."
Spor,Süleyman Gökhan Karaaslan profesyonel futbol liglerin en genç teknik direktörü,"TFF 2. Lig Beyaz Grup'ta mücadele eden Diyarbekirspor'da teknik direktörlük görevine getirilen profesyonel liglerin en genç teknik direktörü Süleyman Gökhan Karaaslan, takımını üst liglere çıkarmak istiyor."
Spor,Türkiye'nin olimpiyatlardaki ilk ve tek altın madalyalı boksörü: Busenaz Sürmeneli,"Olimpiyatlarda boks branşında Türkiye'ye ilk ve tek altın madalyayı kazandıran Busenaz Sürmeneli, ""Cumhuriyetimizin 100 yıllık tarihine geçmek bana ayrı bir mutluluk veriyor."" dedi."
Spor,Milli sporcu Şahika Ercümen'den '100. Yıl' dalışı,"Milli sporcu Şahika Ercümen, Cumhuriyet'in 100. yılı etkinlikleri kapsamında Antalya'da gerçekleştirdiği dalışta Türk bayrağı açtı."
Spor,Güreşin yaşayan efsaneleri Taha Akgül ve Rıza Kayaalp,"Türkiye'nin yaşayan efsaneleri Taha Akgül ve Rıza Kayaalp, güreşte elde ettikleri başarılarla Cumhuriyet'in 100 yıllık döneminde adlarını spor tarihine ""altın"" harflerle yazdırdı."
Spor,Satranç tarih ile buluştu,"Antalya'nın Serik ilçesinde Cumhuriyetin kuruluşunun 100. yıl dönümü kutlamaları kapsamında, Serik Gençlik ve Spor İlçe Müdürlüğü tarafından ""Satranç Tarihle Buluşuyor"" etkinliği düzenlendi."
Spor,"Cedi Osman'lı Spurs, Alperen Şengün'lü Rockets'ı uzatmada yendi","Amerikan Basketbol Ligi'nde (NBA) Houston Rockets, milli oyuncu Alperen Şengün'ün üstün performansına rağmen konuk olduğu San Antonio Spurs'e uzatma sonunda 126-122 yenildi."
Spor,Kayserispor ilk deplasman galibiyetini Hatayspor'a karşı aldı,"Trendyol Süper Lig ekiplerinden Mondihome Kayserispor, ilk deplasman galibiyetini Atakaş Hatayspor'a karşı elde etti."
Spor,MKE Ankaragücü'nün rakibi Samsunspor,"Trendyol Süper Lig'in 10. haftasında MKE Ankaragücü, Cumhuriyet'in 100. yılının kutlanacağı 29 Ekim Pazar günü Yılport Samsunspor'u konuk edecek."
Spor,Fatih Karagümrük Trabzonspor karşısında,"Trendyol Süper Lig'in 10. haftasında VavaCars Fatih Karagümrük, 29 Ekim Pazar günü Trabzonspor'u ağırlayacak."
Spor,Antalyaspor Başakşehir'i ağırlayacak,"Bitexen Antalyaspor, Trendyol Süper Lig'in 10. haftasında 29 Ekim Pazar günü RAMS Başakşehir'i konuk edecek."
Spor,Pendikspor lider Fenerbahçe konuk edecek,"Fenerbahçe, Trendyol Süper Lig'in 10. haftasında 29 Ekim Pazar günü deplasmanda Siltaş Yapı Pendikspor ile karşılaşacak."
Spor,"Cumhuriyetin ""altın"" kadınları","Cumhuriyet döneminde Türk kadınları, hayatın her alanında olduğu gibi sporda da başarılarıyla öne çıkıyor."
Spor,Hatayspor'un altyapı takımları yeniden sahalara döndü,6 Şubat'taki depremlerin ardından akademik liglerden çekilen Hatayspor altyapı takımları yeniden yeşil sahalara döndü.
Spor,"Sivasspor, Alanyaspor maçının hazırlıklarını tamamladı","EMS Yapı Sivasspor, Trendyol Süper Lig'in 10. haftasında deplasmanda Corendon Alanyaspor ile oynayacağı maçın hazırlıklarını tamamladı."
Spor,Galatasaray'da Çaykur Rizespor maçının kamp kadrosu açıklandı,Trendyol Süper Lig'in 10. haftasında 28 Ekim Cumartesi günü Çaykur Rizespor'a konuk olacak Galatasaray'da kamp kadrosu belli oldu.
Spor,Metin Öztürk: Federasyon bu yanlıştan hemen dönsün,"Galatasaray 2. Başkanı Metin Öztürk, ""Süper Kupa'nın bu yıl Türkiye dışında oynanmasını bir taraftar olarak istemiyorum. Federasyon bu yapyanlıştan hemen dönsün."" dedi."
Spor,Rıza Kayaalp: Bu işi bırakana kadar zirvede kalacağım,"Avrupa ve dünya şampiyonu milli güreşçi Rıza Kayaalp, İzmir'de öğretmen ve öğrencilerle bir araya geldi."
Spor,Milli güreşçi Nesrin Baş: Türk kadınının gücünü göstermeye devam edeceğim,"23 Yaş Altı Dünya Güreş Şampiyonası'nda altın madalya kazanan Beşiktaş'ın milli sporcusu Nesrin Baş, Cumhuriyetin kuruluşunun 100. yıl dönümünde bu başarıyı elde etmesinden dolayı gururlu olduğunu belirtti."
Spor,Beşiktaş'tan Cumhuriyet'in 100. yılına özel bilet fiyatları,"Trendyol Süper Lig'in 10. haftasında 30 Ekim Pazartesi günü oynanacak Beşiktaş-Gaziantep FK maçının biletleri, Cumhuriyet'in kuruluşunun 100. yıl dönümü dolayısıyla 29 ve 100 liradan satışa sunulacak."
Spor,Milli eskrimciler Irak ve Avusturya’da piste çıkacak,Milli eskrimciler hafta sonunda Irak ve Avusturya'da düzenlenecek uluslararası organizasyonlarda mücadele edecek.
Spor,Eda Erdem Dündar: Cumhuriyet'e büyük bir borç hissediyorum,"Fenerbahçe Opet ve A Milli Kadın Voleybol Takımı'nın kaptanı Eda Erdem Dündar, Cumhuriyet sayesinde güçlü bir kadın olarak hayallerini gerçekleştirmenin mutluluğunu yaşıyor."
Spor,Türkiye 2026 Avrupa Kadınlar Hentbol Şampiyonası ev sahipliğine aday oldu,"Türkiye, 2026 Avrupa Kadınlar Hentbol Şampiyonası'na ev sahipliği yapmak için başvurusunu yaptı."
Spor,Avrupa futbolunda önemli maçlar haftası,Avrupa'nın önemli futbol liglerinde bu hafta sonu büyük rekabete sahne olacak karşılaşmalar oynanacak.
Spor,Alanyaspor ile Sivasspor 13. kez karşılaşacak,"Trendyol Süper Lig’in 10. haftasında 28 Ekim Cumartesi günü Corendon Alanyaspor ile EMS Yapı Sivasspor, 13. kez rakip olacak."
Spor,Ampute milli futbolcular dairelerine kavuştu,"2017 yılında Avrupa şampiyonu olan Ampute Milli Futbol Takımı oyuncularına Ağaoğlu Şirketler Grubu tarafından hediye edileceği açıklanan Ağaoğlu Çekmeköy Park'taki evler, törenle teslim edildi."
Spor,"Hentbol, voleybol ve futbol gibi popüler olma peşinde","A Milli Erkek Hentbol Takımı Başantrenörü Okan Halay, Türkiye'nin voleybol ve futbolda son zamanlarda elde ettiği başarıyı kendi branşlarında da yakalamak istediklerini ve bu iki branş gibi popüler olmayı amaçladıklarını ifade etti."
Spor,Dağcılık tutkunu Niğde Valisi Cahit Çelik 20 yıldır zirvelere tırmanıyor,"Niğde Valisi Cahit Çelik, Artvin'in Yusufeli ilçesinde kaymakamlık yaptığı dönemde Kaçkar Dağı'na tırmanarak başladığı dağcılığı yaklaşık 20 yıldır sürdürüyor."
Spor,"Beşiktaş'ta seçim belirsizliği, kötü sonuçlarla birleşti","Beşiktaş'ta, olağanüstü seçim tarihi 17 Aralık olarak açıklanmasına rağmen başkan adaylığı konusunda belirsizlik sürüyor."
Spor,İzmir BB Kadın Sutopu Takımı Avrupa'da şampiyonluğu hedefliyor,"LEN Challenger Kupası'nda adını 6'lı finale yazdırarak bunu başaran ilk Türk takımı olan İzmir Büyükşehir Belediyespor Kadın Sutopu Takımı'nın antrenörü Evangelos Pateros, hedeflerinin şampiyonluk olduğunu söyledi."
Spor,Alman yüzücüler Avrupa Şampiyonası'na Erzurum'da hazırlanıyor,"Almanya Yüzme Milli Takımı, kamp yapmak için üçüncü kez geldiği Erzurum'da, Romanya'da yapılacak Avrupa Şampiyonası ve 2024 Paris Olimpiyatları için güç depoluyor."
Spor,Şampiyon pilotlara co-pilot olan gaziler şehitlik ve anıtları gezdi,"Off-roadda takım halinde Avrupa şampiyonluğunu kazanan takımın pilotlarından Mert Becce ve Mert Tepe, yarış araçlarıyla Tarihi Gelibolu Yarımadası'nı gezdirdikleri iki Kıbrıs gazisine unutulmaz bir gün yaşattı."
Spor,Balkan şampiyonu judocu Yağmur'un yeni hedefi 2028 Yaz Olimpiyatları,"İstanbul'da 14-15 Ekim'de yapılan 23 Yaş Altı Judo Balkan Şampiyonası'nda +78 kiloda altın madalya kazanan 18 yaşındaki Yağmur Yılmaz, çalışmalarını 2028 Yaz Olimpiyatları hedefiyle sürdürüyor."
Spor,MotoGP'de heyecan Tayland'da devam edecek,"Motosiklet yarışlarının en önemli organizasyonu MotoGP, Tayland'ın ev sahipliği yapacağı sezonun 17. yarışıyla sürecek."
Spor,Trabzonspor'da Abdullah Avcı döneminde İstanbul takımlarına karşı galibiyette üstün,"Trendyol Süper Lig'de art arda VavaCars Fatih Karagümrük ve Fenerbahçe ile deplasmanda karşılaşacak Trabzonspor, teknik direktör Abdullah Avcı yönetiminde İstanbul takımları karşısında genel olarak başarılı grafik sergiledi."
Spor,Omurilik felçli milli tenisçi Ebru Sulak'ın hayali engelli çocukları sporla tanıştırmak,"Tekerlekli Sandalye Tenis Milli Takımı oyuncusu 43 yaşındaki Ebru Sulak'ın hayali, engelli çocukların spor yapmasını sağlamak."
Spor,Basketbolda haftanın programı,Türkiye Sigorta Basketbol Süper Ligi'nde 5. hafta maçları yapılacak. ING Kadınlar Basketbol Süper Ligi ile Türkiye Sigorta Türkiye Basketbol Ligi'ne ise 8. hafta müsabakalarıyla devam edilecek.
Spor,Formula 1'de sezonun 20. yarışı Meksika'da yapılacak,"Formula 1 Dünya Şampiyonası'nda heyecan, Meksika'da sezonun 20. yarışıyla sürecek."
Spor,"Türkiye'ye ilk ""dünya"" madalyasını getiren atlet: Ramil Guliyev","Atletizmde Türkiye'ye ilk dünya şampiyonası madalyasını getiren atlet olarak tarihe geçen Ramil Guliyev, ""Tüm hayatımı madalyalar kazanmak için dizayn etmiştim. Özellikle sprintte cumhuriyet tarihine geçmek inanılmaz bir duygu."" dedi."
Spor,Masa tenisinin pes etmeyen şampiyonu Abdullah Öztürk,"Para masa tenisinde Cumhuriyet tarihinin en başarılı sporcusu olan ve iki kez altın madalya kazanan Abdullah Öztürk, yatılı okulda kurduğu hayallerin gerçeğe dönüşmesinin gururunu yaşıyor."
Spor,"Türk okçuluğunun ""altın"" sporcusu Mete Gazoz","Olimpiyat ve dünya şampiyonu milli okçu Mete Gazoz, ""Aldığımız başarılarla 100 yıllık Cumhuriyet tarihimizin bir yerlerine ismimizi yazdırdığımız için çok mutlu ve gururluyuz. Cumhuriyet'imizin ilk yüzyılında bir altın madalya aldık, ikinci yüzyıla da 2 altın madalya yakışır."" dedi."
Spor,Gençlerbirliği'nin Yatabare kardeşleri,"Gençlerbirliği forması giyen Mustapha Yatabare ve Sambou Yatabare kardeşler, kariyerlerinde ilk kez aynı takım adına mücadele ediyor."
Spor,Öfkeli Beşiktaş taraftarlarını Burak Yılmaz sakinleştirdi,"UEFA Avrupa Konferans Ligi D Grubu üçüncü haftasında Norveç ekibi Bodo/Glimt'e 3-1 yenilen Beşiktaş'ta teknik sorumlu Burak Yılmaz, takıma tepki gösteren öfkeli taraftarları sakinleştirdi."
Spor,Futbolda haftanın programı,"Trendyol Süper Lig ile Trendyol 1. Lig'de 10. hafta maçları oynanacak. TFF 2. Lig'e 11'inci, TFF 3. Lig'e ise 8'inci hafta müsabakalarıyla devam edilecek."
Spor,Gaziantep FK'lı Dragus Beşiktaş maçından puanla döneceklerine inanıyor,"Trendyol Süper Lig ekiplerinden Gaziantep FK'nin Rumen oyuncusu Denis Dragus, 10. haftada Beşiktaş ile 30 Ekim Pazartesi günü yapacakları maçta puan almak istediklerini söyledi."
Spor,Lakers ikinci maçında yıldızlarıyla kazandı,"Amerikan Basketbol Ligi'nde (NBA) Los Angeles Lakers, yıldız oyuncuları Anthony Davis ve LeBron James'in üstün performanslarının yardımıyla konuk ettiği Phoenix Suns'ı 100-95 yenerek sezonun ilk galibiyetine ulaştı."
Spor,Adana Demirspor Konyaspor'u konuk edecek,"Yukatel Adana Demirspor, Trendyol Süper Lig'in 10. haftasında 28 Ekim Cumartesi günü sahasında TÜMOSAN Konyaspor'u konuk edecek."
Spor,Çaykur Rizespor Galatasaray'ı ağırlayacak,"Çaykur Rizespor, Trendyol Süper Lig'in 10. haftasında 28 Ekim Cumartesi günü Galatasaray'ı konuk edecek."
DOSYA HABER,Filistin'e destek veren futbolcular sert yaptırımlarla karşılaşıyor,"""Aksa Tufanı"" adıyla 7 Ekim'de başlayan çatışmalar, tüm insani değerlerin unutulduğu bir soykırıma dönüştü. Bu terörizme sessiz kalmayan ünlü futbolculara ülkelerinden ve kulüplerinden sert tepkiler gelmeye devam ediyor."
Spor,Nesrin Baş üst üste 2. kez Dünya şampiyonu,"Nesrin Baş, U23 Dünya Güreş Şampiyonası'nda kadınlarda üst üste 2. kez Dünya şampiyonu olarak tarihe geçti."
Spor,Golfçüler TGF 100. Yıl Cumhuriyet Kupası için Antalya’da buluşuyor,"Türkiye Golf Federasyonu’nun (TGF) 2023 faaliyet takviminde yer alan ve İstanbul Airport (İGA) ana sponsorluğunda gerçekleştirilecek olan “TGF 100. YIL CUMHURİYET KUPASI, 27-28 Ekim tarihlerinde Antalya Belek’te oynanacak."
Spor,Teknik Direktör Patrick Kluivert: Sahaya çıkıp 3 puan almak istiyoruz,"Adana Demirspor Teknik Direktörü Patrcik Kluivert, Konyaspor ile oynayacakları maçla ilgili, ”Sahaya çıkıp 3 puanı almak istiyoruz, evimizde kaybetmedik bu şekilde de devam etmek istiyoruz.” dedi."
Spor,Gaziantep FK Teknik Direktörü Sumudica: Beşiktaş maçına iyi motive olduk,"Trendyol Süper Lig ekiplerinden Gaziantep FK'de teknik direktör Marius Sumudica, pazartesi günü deplasmanda oynayacakları Beşiktaş maçını kazanmak istediklerini söyledi."
Spor,Konyaspor Başkanı Özgökçen: Görüşmelerimiz devam ediyor,"Konyaspor Başkanı Fatih Özgökçen, Aleksandar Stanojevic sonrası teknik direktörlük görevine kimin geleceğine ilişkin, ""Aykut Kocaman'ın uygun olmadığı kanaati oluştu. Dirk Kuyt da masadaki alternatiflerden bir tanesi. Onda da bazı tereddütlerimiz var."" dedi."
Spor,Beşiktaş Avrupa'dan eli boş döndü,"UEFA Avrupa Konferans Ligi D Grubu’nun 3. maçında Beşiktaş, Norveç deplasmanında Bodo/Glimt'e 3-1 mağlup oldu."
Spor,At yarışlarında Cumhuriyet Koşusu ve Cumhurbaşkanlığı Koşusu Ankara'da yapılacak,"Ankara'da, Cumhuriyet'in 100. yılında iki büyük yarış olan Cumhuriyet Koşusu ve Cumhurbaşkanlığı Koşusu 28 Ekim Cumartesi günü düzenlenecek."
Spor,Fenerbahçe Avrupa'da 3'te 3 yaptı,"Fenerbahçe, UEFA Avrupa Konferans Ligi H Grubu 3. hafta mücadelesinde Bulgaristan ekibi Ludogorets'i 3-1 mağlup etti. Galibiyetin golleri Michy Batshuayi ve Miha Zajc'den geldi."
Spor,TFF'den kurullarıyla ilgili iddialar hakkında açıklama,"Türkiye Futbol Federasyonu (TFF), bazı kulüp yöneticilerinin TFF ve kurullarıyla ilgili iddiaları hakkında açıklama yaptı."
Spor,Konyaspor'dan teknik direktör açıklaması,"Konyaspor Kulübü Başkanı Fatih Özgökçen, teknik direktörlük görevi için birkaç isimle görüşmelerinin sürdüğünü belirtti."
Spor,Samsunspor MKE Ankaragücü maçında baskıyla sonuç peşinde,"Trendyol Süper Lig ekiplerinden Yılport Samsunspor'un teknik direktör Marcus Gisdol, MKE Ankaragücü ile 29 Ekim Pazar günü yapacakları maçta yüksek enerji ve baskı ile oynayarak istedikleri sonucu ve puanları alacaklarına inandığını söyledi."
Spor,Giresunspor Şanlıurfaspor maçına odaklandı,"Trendyol 1. Lig ekiplerinden Bitexen Giresunspor'da dün göreve getirilen teknik direktör Mehmet Birinci, takımın daha iyi yerlerde olabilmesi için ellerinden gelen tüm gayreti göstereceklerini belirtti."
Spor,Dünya Superbike Şampiyonası'nın 2024 ön takvimi açıklandı,Dünyanın en çok takip edilen motorsporları organizasyonlarından Dünya Superbike Şampiyonası'nda 2024 sezonunun ön takvimi belli oldu.
Spor,Seda Kaçan İtalya'da piste çıkacak,"Türk kadın pilot Seda Kaçan, Cumhuriyet'in 100. yılında 29 Ekim'de İtalya'da piste çıkacak."
Spor,Efsane halterci Naim Süleymanoğlu'nun Bulgaristan'daki evi müze oluyor,"Dünya ve Türk halter tarihine adını altın harflerle yazdıran, olimpiyat, dünya ve Avrupa şampiyonu eski milli halterci Naim Süleymanoğlu'nun Bulgaristan'daki evi müze oluyor."
Spor,Yılmaz Vural Menemen FK ile anlaştı,"TFF 2. Lig Kırmızı Grup ekiplerinden Menemen FK, teknik direktörlüğe Yılmaz Vural'ın getirildiğini açıkladı."
Spor,Trabzonspor Başkanı Ertuğrul Doğan'ın dayısı son yolculuğuna uğurlandı,"Trabzonspor Kulübü Başkanı Ertuğrul Doğan'ın dayısı, bordo-mavili kulübün eski yöneticisi ve divan kurulu üyesi Turgut Şahinkaya, son yolculuğuna uğurlandı."
Spor,Cem Bölükbaşı Cumhuriyetin 100. yılında final yarışına çıkacak,"Türk pilot Cem Bölükbaşı, Japonya'da düzenlenen Super Formula'da sezonun son ayağında yarışacak."
Spor,İtalyan futbolcu Sandro Tonali'ye bahisten 10 ay men cezası,"İtalya Futbol Federasyonu (FIGC) Başkanı Gabriele Gravina, adı yasa dışı bahis soruşturmasına karışan İngiltere'nin Newcastle United takımında forma giyen İtalyan futbolcu Sandro Tonali'nin 10 ay men cezası alacağını açıkladı."
Spor,Şanlıurfaspor yeniden çıkışa geçmek istiyor,"Trendyol 1. Lig'de 7 haftadır galip gelemeyen ve son 2 maçını kaybeden ASTOR Enerji Şanlıurfaspor, 27 Ekim Cuma günü oynayacağı Bitexen Giresunspor karşılaşmasıyla yeniden çıkışa geçmeyi hedefliyor."
Spor,Şakir Şenkalaycı Cumhuriyet'in 100. yılında motosiklet gösterisi yapacak,"Milli motosikletçi Şakir Şenkalaycı, 29 Ekim Cumhuriyet Bayramı için özel bir gösteri hazırladı."
Spor,A Milli Takım FIFA sıralamasında yükseldi,"A Milli Futbol Takımı, Uluslararası Futbol Federasyonları Birliği (FIFA) tarafından açıklanan ekim ayı dünya sıralamasında 4 basamak yükselerek 38. sıraya çıktı."
Spor,"Celtic'ten ""tarihi"" duruş","Celtic taraftarının, UEFA Şampiyonlar Ligi'nde konuk ettikleri Atletico Madrid ile oynanan maç boyunca ve sonrasında Filistin'e verdiği destek, takdir topladı."
Spor,Spor dünyasından Filistin'e destek büyüyor,"İsrail'in abluka altındaki Gazze'ye saldırıları tüm dünyada tepki görürken, spor dünyasından da Filistin'e yönelik destek mesajları giderek artıyor."
Spor,Pepe Şampiyonlar Ligi tarihine geçti,"Kariyerini Porto'da sürdüren Pepe, 40 yıl 241 günle Şampiyonlar Ligi'nde kaleciler hariç forma giyen en yaşlı oyuncu oldu."
Spor,Abdullah Avcı: Enerjimiz iyi daha hızla mesafe alacağız,"Trabzonspor, Trendyol Süper Lig'in 10. haftasında 29 Ekim Pazar günü deplasmanda VavaCars Fatih Karagümrük ile yapacağı maçın hazırlıklarını sürdürdü."
Spor,Gençler ve yaşlılar bocce müsabakasında karşılaştı,"Kocaeli Gölcük'te 29 Ekim Cumhuriyet Bayramı çerçevesinde düzenlenen bocce turnuvasında 7’den 70’e her yaş gurubundan bireyler, 100. yıl coşkusunu sporla yaşadı. Kıyasıya rekabetin yaşandığı turnuva renkli görüntülere de sahne oldu."
Spor,"Tesis sayısının artmasıyla Türkiye ""tenis ülkesi"" olarak anılmaya başlandı","Türkiye Tenis Federasyonu Başkanı Cengiz Durmuş, ""Gençlik ve Spor Bakanlığımızın 'sporu tabana yayıyoruz' ilkesiyle örtüşen çalışmalarımız, Türkiye'nin tenis politikalarını, tenis altyapısını büyük oranda geliştirdi, geliştirmeye devam ediyor."" dedi."
Spor,Edin Visca: Kupa kazanmak istiyoruz,"Trabzonspor'un Bosna Hersekli futbolcusu Edin Visca, bu sezon Trendyol Süper Ligi ilk 4 içinde bitirmek ve kupa kazanmak istediklerini söyledi."
Spor,Celtic taraftarı Filistin'e desteğini sürdürdü,"İskoç temsilcisi Celtic'in taraftarları, takımlarının UEFA Şampiyonlar Ligi E Grubu'nda Atletico Madrid ile oynadığı maç sırasında Filistin'e verdikleri desteği, karşılaşmanın ardından da sürdürdü."
Spor,Bolu 100. Yıl Rallisi ile Baja Şampiyonası'na ev sahipliği yapacak,"Türkiye Otomobil Sporları Federasyonunca (TOSFED) düzenlenen Petrol Ofisi Maxima 2023 Türkiye Ralli Şampiyonası'nın 4. yarışı olan ""100. Yıl Rallisi"" ile 2023 Türkiye Baja Şampiyonası'nın 2. ayağı 28-29 Ekim'de Bolu'da koşulacak."
Spor,Türk Telekom'da başantrenör Selçuk Ernak dönemi,Türkiye Sigorta Basketbol Süper Ligi ekiplerinden Türk Telekom'da başantrenörlük görevine Selçuk Ernak getirildi.
Spor,Türk hokeyinin gelişimi Avrupalıları şaşırtıyor,"Türkiye Hokey Federasyonu Başkanı Sadık Karakan, yeni kurulan bir federasyon olmalarına rağmen Türk hokeyindeki hızlı gelişmenin Avrupalıları şaşırttığını söyledi."
Spor,Bursa At Hastanesi'nde yarış atları 7/24 tedavi ediliyor,Bursa Osmangazi Hipodromu'nda Türkiye Jokey Kulübü (TJK) bünyesinde kurulan hastanede her yıl çok sayıda yarış atının tedavisi yapılıyor.
Spor,Arkas Spor'dan Avrupa'da iyi start,"Bu sezon voleybol CEV Kupası'nda mücadele eden Arkas Spor, 32'li finaller turu ilk maçında Hırvatistan'da Mursa Osijek'i 3-1 mağlup ederek Avrupa macerasına iyi bir başlangıç yaptı."
Spor,ABB Toroslar Basketbol Avrupa Kupası'nda zirveye oynuyor,"FIBA Kadınlar Avrupa Kupası H Grubu'nda başarılı sonuçlarla yoluna devam eden Antalya Büyükşehir Belediyespor Toroslar Basketbol'un başantrenörü Selen Erdem, rakip ayrımı yapmaksızın her maçta sonuna kadar vazgeçmeden mücadele ettiklerini söyledi."
Spor,Kayserispor Recep Uçar'a güveniyor,"Kayserispor Kulübü Başkanı Ali Çamlı, teknik direktör Recep Uçar'a güvendiğini ve takımın daha iyi yerlere geleceğine inandığını söyledi."
Spor,"Cumhuriyet kadını İlke yine ""ilk"" peşinde","Türkiye'yi modern pentatlon branşında olimpiyat oyunlarında temsil eden ilk milli sporcu İlke Özyüksel, 2024 Paris Olimpiyat Oyunları'nda madalya alarak ""yeni bir ilke"" imza atmak istediğini söyledi."
Spor,Türkiye'nin futbol tarihindeki ilk milli maçının 100. yıl dönümü,"A Milli Futbol Takımı, tarihindeki ilk maçını 100 yıl önce bugün oynadı. A Milli Takım, ilk maçını Cumhuriyet'in ilanından 3 gün önce 26 Ekim 1923'te Romanya ile oynadı."
Spor,Türkiye Futbol Federasyonu 100. yılını kutluyor,"Cumhuriyet'in 100. yılında Türkiye Futbol Federasyonu da 100. yılını kutluyor. Türkiye'nin futboldaki 100 yıllık tarihinde, milli takımlar bazında 2002 Dünya Kupası'nda yaşanan 3.'lük ve 2008 Avrupa Şampiyonası'nda yarı final, kulüpler bazında ise Galatasaray'ın kazandığı UEFA Kupası öne çıkıyor."
Spor,Türkiye'nin sınır tanımayan dağcısı Tunç Fındık,"Dağcılık branşında ""olimpiyat şampiyonluğu"" olarak nitelendirilen ve dünyada sadece 49 kişinin tamamlayabildiği ""14x8000"" projesini başarıyla tamamlayan ilk Türk sporcu olan Tunç Fındık, Cumhuriyet'in 100. yılında bunu başarmanın gururunu yaşıyor."
Spor,Olimpiyat tarihinin madalyalı ilk Türk atleti: Ruhi Sarıalp,"Olimpiyat oyunlarında Türkiye'ye atletizm branşında ilk madalyasını kazandıran Ruhi Sarıalp, adını Cumhuriyet tarihine yazdırdı."
Spor,Alperen Şengün'ün 14 sayısı Rockets'a yetmedi,"Amerikan Basketbol Ligi'nde (NBA) Houston Rockets, milli oyuncu Alperen Şengün'ün başarılı performansına rağmen Orlando Magic'e 116-86 yenildi."
Spor,Şampiyonlar Ligi’nde üçüncü hafta tamamlandı,"UEFA Şampiyonlar Ligi gruplarında üçüncü hafta, salı ve çarşamba günü oynanan maçlarla tamamlandı. Toplam 46 golün atıldığı haftada, en farklı galibiyeti Antwerp’i 4-1’lik skorla yenen Porto alırken, oynanan tüm maçlarda gol atıldı."
Spor,A Milli Kadın Futbol Takımı Lüksemburg'a konuk olacak,"A Milli Kadın Futbol Takımı, UEFA Uluslar C Ligi'nin 3. haftasında 27 Ekim Cuma günü deplasmanda Lüksemburg ile karşılaşacak."
Spor,Fenerbahçe Beko Almanya deplasmanında,"Fenerbahçe Beko Basketbol Takımı, THY Avrupa Ligi 5. hafta maçında yarın deplasmanda Almanya'nın Bayern Münih ekibiyle karşı karşıya gelecek."
Spor,1. Lig'in 10. haftası tek maçla başlayacak,Trendyol 1. Lig'in 10. haftası yarın yapılacak tek maçla başlayacak.
Spor,Süper Lig'de 10. hafta heyecanı yaşanacak,"Trendyol Süper Lig'de 10. haftanın perdesi, 27 Ekim Cuma günü oynanacak 2 maçla açılacak."
Spor,Kasımpaşa İstanbulspor'u ağırlayacak,"Kasımpaşa, Trendyol Süper Lig'in 10. haftasında 27 Ekim Cuma günü İstanbulspor'u konuk edecek."
