Kategori,Başlık,İçerik
Sağlık,Evde yaşanan rahatsızlıkların çözümü egzersiz,"Koronavirüs salgını nedeniyle insanlar eve kapandı, hareketlilik azaldı. Uzun süre hareketsiz kalmak ise, özellikle eklemlerde çeşitli rahatsızlıklara sebep oldu."
Sağlık,E-Devlet maske başvurusu nasıl yapılır?  E-Devlet maske siparişi nasıl verilir? ePTTAVM ücretsiz maske…,Sağlık Bakanlığı ile Ulaştırma ve Altyapı Bakanlığının koordinasyonunda vatandaşlara maske dağıtılacağını açıkladı. Ücretsiz maske başvurusu nasıl yapılır? E- Devlet maske başvurusu... Kimler maske siparişi verebilir?
Sağlık,İstanbul Tıp Fakültesi Hastanesi'nde hastalar böyle tedavi ediliyor,"İstanbul Üniversitesi (İÜ) İstanbul Tıp Fakültesi Hastanesi Pandemi Servisi'nde görev yapan sağlık çalışanları, yeni tip koronavirüsle (COVID-19) en ön safta mücadele ediyor. Prof. Dr. Öncül, tanı, teşhis ve tedavi aşamalarını anlattı."
Sağlık,"Ege Üniversitesi ""immün plazma"" tedavisi için hazır","Ege Üniversitesi, yeni tip koronavirüse karşı immün plazma yöntemiyle tedavi için hazırlıklarını tamamladı."
Sağlık,"UNICEF: COVID-19, 117 milyon çocuğun kızamık aşısını erteleyebilir","Birleşmiş Milletler Çocuklara Yardım Fonu (UNICEF), yeni tip koronavirüs (COVID-19) salgını nedeniyle kızamık aşısı kampanyalarının ertelenmesinin 117 milyon çocuğu etkileyebileceği uyarısında bulundu."
Sağlık,Kızılay'dan 'kan bağışı' çağrısı,"Yeni tip koronavirüs salgını nedeniyle, kan bağışı sayısı günlük 2 bin üniteye kadar düştü. Türk Kızılay, tüm bağışçıları ve sağlıklı her bir vatandaşı kan vermeye davet etti."
Sağlık,Şehir hastaneleri salgınla mücadeleye katkı veriyor,"Açıldığı günden bugüne donanımı ve güler yüzlü personeliyle bölgenin sağlık üssü haline gelen Isparta Şehir Hastanesi, binlerce hastaya şifa kaynağı oldu."
Sağlık,Sağlık çalışanlarına stres yönetimi için öneriler,"Uzmanlar, koronavirüs salgını ile mücadele eden sağlık çalışanları için, uyku sorunları, gerginlik, tepkisizlik, bedensel direncin düşmesi ve kabuslu rüyalar görme gibi durumlar karşısında psikolojik yardım almalarını öneriyor."
Sağlık,"Sağlık çalışanları için ""örnek alma kabini"" geliştirdiler","Eskişehir'de faaliyet gösteren bir firma, Kovid-19 vakasının belirlenmesi için burun ve boğazdan sürüntü yöntemiyle örnek alan sağlık çalışanlarının hastayla temasını önleyen ""örnek alma kabini"" yaptı."
Sağlık,Koronavirüsü yenen doktor: Sigara içmeyin,"Erzurum'da, COVID-19'u yenen Dr. Mustafa Çağrı Öz, virüsle mücadele için vatandaşlara, ""Kesinlikle sigara içmeyelim"" çağrısında bulundu."
Sağlık,Uzmanlardan anne babalara aşıları geciktirmeme uyarısı,"Koronavirüse çare olacak aşı henüz bulunamadı. Ancak istatistikler, bebeklik çağı aşılarının bile koruyucu etki yapabildiğini ortaya koydu. Uzmanlar, anne babalara ""Çocuğunuzun aşılarını ihmal etmeyin"" uyarısı yaptı."
Sağlık,Kimler nefes egzersizi yapmalı?,"Uzmanlar koronavirüs belirtisi göstermeyenlere nefes egzersizleri önermiyor. Virüsü yenen kişilerin sonrasında nefes egzersizleri yapması, ciğerlerinin eski sağlığına kavuşması için önemli."
Sağlık,Manisa Şehir Hastanesi kısa sürede bölgenin sağlık üssü oldu,"Manisa Şehir Hastanesi, hizmete alındığı günden itibaren, kısa sürede hastaların sağlıkla ilgili sorunlarının tamamının tek merkezde çözüldüğü üs oldu."
Sağlık,E-Devlet maske başvurusu nasıl yapılır?  E-Devlet maske siparişi nasıl verilir? ePTTAVM ücretsiz maske…,Sağlık Bakanlığı ile Ulaştırma ve Altyapı Bakanlığının koordinasyonunda vatandaşlara maske dağıtılacağını açıkladı. E-Devlet Ücretsiz maske başvurusu nasıl yapılır? E-devlet maske siparişi nasıl verilir? PTT maske...
Sağlık,Kızılay uyardı: Sosyal medyadan immün plazma bağışçısı aramayın,"Türk Kızılay, sosyal medya veya farklı yollardan plazma bağışı için iyileşmiş COVID-19 hastalarına ulaşma yoluna gidilmemesi çağrısında bulundu."
Sağlık,Koronavirüs kan stoğunu eritti,"Türk Kızılay Genel Başkanı Kerem Kınık, hayatın akışını değiştiren koronavirüs salgını dolayısıyla kan stoklarının azaldığını belirtirken, vatandaşlara da kan bağışı çağrısında bulundu. Kınık, koronavirüsün kan yoluyla bulaşmadığına da dikkat çekti."
Sağlık,Kızılay koronavirüs kahramanlarını bekliyor,"Koronavirüsü atlatarak iyileşen hastalardan alınan kan plazması, COVİD-19 tedavisinde umut oluyor. Kızılay yetkilileri,  özellikle yoğun bakımda tedavi gören hastalar için bağış yapabilecek kişileri kan verme noktalarına davet ediyor."
Sağlık,Salgında obezite tehlikesi,"""Koronavirüs obez kişiler için daha riskli"" açıklama İngiltere'de bilimsel danışma heyetinden geldi. Veriler obezite sorunu yaşayanların, hastalığı ağır geçirdiğini gösteriyor. Yüzde 30'a yakını obez olan İngiliz halkı, virüse karşı uyarıldı."
Sağlık,Sağlık çalışanları için 'buğu' yapmayan özel siperlik,Çerkezköy OSB'deki bir firma koronavirüs salgını sonrası sağlık çalışanları için 'antifog' diye adlandırılan buğu yapmayan siperlik üretmeye başladı.
Sağlık,Entübe hasta ne demek? Entübe edilenler nasıl bir tedavi görüyor? Koronavirüs yoğun bakım süreci…,Koronavirüs hastalarına yoğun bakımda hangi işlemler yapılıyor? Entübasyon nedir? Hastalık ne kadar sürüyor? Koronavirüs hastası kaç gün yoğun bakımda kalıyor? Sağlık Bilimleri Üniversitesi Öğretim Üyesi Prof. Dr. Hülya Başar TRT Haber’e anlattı.
Sağlık,E-Devlet maske başvurusu nasıl yapılır?  E-Devlet maske siparişi nasıl verilir? ePTTAVM ücretsiz maske…,"Cumhurbaşkanı Recep Tayyip Erdoğan'ın talimatıyla, Sağlık Bakanlığı ile Ulaştırma ve Altyapı Bakanlığının koordinasyonunda vatandaşlara maske dağıtılacağını açıkladı. Ücretsiz maske başvurusu nasıl yapılır? E-devlet maske başvurusu..."
Sağlık,Atık sulardaki virüs partiküllerinden vaka sayısının bulunabileceği iddia edildi,"ABD’de Biobot Analytics isimli tıbbi araştırma kurumu, Massachusetts eyaletindeki atık sularda beklenenin çok üzerinde yeni tip koronavirüs (COVID-19) kalıntısı tespit ettiklerini iddia etti."
Sağlık,İstanbul'da ücretsiz maske dağıtımı… Eczaneler ücretsiz maske verecek…,İstanbul Eczacı Odası’ndan açıklama geldi. Eczaneler ücretsiz maske dağıtacak. Ücretsiz maskeler nasıl alınır? Eczaneler ücretsiz maskeleri ne zaman verecek? Ücretsiz maskeler kimlere verilecek?
Sağlık,İş yerlerinde koronavirüse karşı ne gibi önlemler alınmalı? Koronavirüsten korunma yolları...,"Kapalı iş yeri ve ofislerde çalışanlar koronavirüsten korunmak için neler yapmalı? Fabrika, market, atölye, plaza gibi yerlerde çalışanlar nelere dikkat etmeli? Koronavirüsten korunma yolları…"
Sağlık,PTT Kargo maskeleri dağıtmaya başladı... E-Devlet maske siparişi nasıl verilir? ePTTAVM ücretsiz maske…,"Cumhurbaşkanı Recep Tayyip Erdoğan'ın talimatıyla, Sağlık Bakanlığı ile Ulaştırma ve Altyapı Bakanlığının koordinasyonunda vatandaşlara maske dağıtılacağını açıkladı. Ücretsiz maske başvurusu nasıl yapılır? E devlet maske siparişi..."
Sağlık,Sık yıkanan eller için nemlendirici kullanılmalı,"Türk Dermatoloji Derneği Yönetim Kurulu Üyesi Uzm. Dr. Sema Karaoğlu, yeni tip koronavirüsten (COVID-19) korunmak amacıyla sık sık yıkanan ellerin sağlığı için nemlendirici kullanılmasını önerdi."
Sağlık,Marmara Üniversitesi Pendik Başıbüyük Eğitim ve Araştırma Hastanesi hizmete açıldı,"Sağlık Bakanı Fahrettin Koca, Marmara Üniversitesi Pendik Başıbüyük Eğitim ve Araştırma Hastanesi'nin hizmete açıldığını duyurdu."
Sağlık,E-Devlet maske başvurusu nasıl yapılır?  PTT maske siparişi nasıl verilir? ePTTAVM ücretsiz maske…,"Cumhurbaşkanı Recep Tayyip Erdoğan'ın talimatıyla, Sağlık Bakanlığı ile Ulaştırma ve Altyapı Bakanlığının koordinasyonunda vatandaşlara maske dağıtımı başladı. Ücretsiz maske başvurusu nasıl yapılır? E-Devlet maske siparişi nasıl verilir?"
ÖZEL HABER,"Koronavirüste çapraz bulaşma tehlikesi, çapraz bulaşma nedir?","Koronavirüs tüm dünyada hızla yayılmaya devam ederken, insanlar eldiven ve maskelerle virüsü engellemeye çalışıyor. Ancak yanlış kullanımla ortaya çıkan çapraz bulaşma riski, virüsü daha tehlikeli hale getiriyor."
Sağlık,Türk profesörler koronavirüsü izole etti,"Koronavirüs, Halk Sağlığı Genel Müdürlüğü laboratuvarında izole edildi. İzole edilen virüs, aşı çalışması için 14 kuruma gönderilecek."
Sağlık,Hastaların izolasyonu için Pandemi İzolasyon Takip Projesi devrede,"Sağlık Bakanlığı, koronavirüs salgınının azaltılması	ve hastaların izolasyonu için Pandemi İzolasyon Takip Projesi geliştirdi."
Sağlık,Konvelesan plazma tedavisinin ayrıntıları,"Dünya Aferez Birliği Başkanı Prof. Dr. Fevzi Altuntaş, COVID-19 hastalarının tedavisinde aferezden çok geniş bir yelpazede yararlanılabileceğini söyledi."
Sağlık,Kocaeli Üniversitesi Hastanesinden görüntülü muayene hizmeti,"Kocaeli Üniversitesi (KOÜ) Hastanesi, hastaların internet üzerinden görüntülü muayene edilmesi için ""İnternet Polikliniği"" hizmetini geliştirdi."
Sağlık,İl İl koronavirüs haritası... Hangi ilde kaç vaka var? İllerdeki vaka dağılımı 7 Nisan...,"Sağlık Bakanı Koca, ilk kez bazı illerdeki koronavinüs salgınının dağılım haritasını paylaştı. En çok vaka hangi ilde var? İstanbul’da hangi ilçelerde vaka yoğunluğu var? Ankara vaka dağılımı haritası... İl il koronavirüs vaka haritası..."
Sağlık,Sancaktepe pandemi hastanesi ne zaman açılacak? Sancaktepe pandemi hastanesine nasıl ulaşılır?,Yeni tip koronavirüs salgını ile mücadele kapsamında Sancaktepe yakınlarında hastane yapımına başlandı. Peki hastaneye ulaşım nasıl olacak? Hastanelerde ne gibi imkanlar olacak? İnşaat ne zaman bitecek?
Sağlık,Atatürk Havalimanı pandemi hastanesi ne zaman açılacak? Atatürk Havalimanı hastanesine nasıl ulaşılır?,Yeni tip koronavirüs (Covid-19) salgını ile mücadele kapsamında Atatürk Havalimanı yakınlarına hastane yapımına başlandı. Peki hastaneye ulaşım nasıl olacak? Hastanelerde ne gibi imkanlar olacak? İnşaat ne zaman bitecek?
Sağlık,Koronavirüste erken tedavi önemli,Koronavirüste de bütün hastalıklarda olduğu gibi erken tedavi önemli. Hastalık belirtilerinde hemen hastaneye başvurulması isteniyor. Uzmanlara göre erken tedavi hastalığın hafif seyretmesini sağlıyor.
Sağlık,Uzmanlar uyarıyor: Evde kal ama fit kal,"Koronavirüs nedeniyle evde vakit geçirenlerin ister istemez hareketliliği azalıyor. Bu süreçte fazla kilo almamak oldukça önemli. Uzmanlar, ""Evde kal ama formda da kal"" uyarısında bulunuyor. Peki evde doğru beslenmek için nelere dikkat etmeliyiz?"
Sağlık,Plazma tedavisi nedir? İmmün plazma tedavisi etkili mi?,"Koronavirüs tedavisiyle ilgili çalışmalar hızlandı. Sağlık Bakanlığı dünyada denenen tüm tedavi yöntemlerini yakından takip ettiklerini belirtti. Peki, plazma tedavisi nedir? İmmün plazma tedavisi ne kadar etkili?"
Sağlık,Anne adayları koronavirüse karşı dikkatli olmalı,"Eldeki verilere göre koronavirüs, anne adaylarını toplumdaki diğer bireyler kadar etkiliyor. Ancak uzmanlar verilerin henüz yetersiz olduğuna dikkat çekiyor ve hamilelerin maksimum koruma önlemleri almasını öneriyor."
Sağlık,COVID-19’dan nasıl korunacağız? Belirti gösterenler ne yapmalı?,Yeni tip koronavirüse karşı tüm ülkelerde tedbirler üst seviyede. Peki ne yapmalıyız da kendimizi korumalıyız? Vücudumuzun COVID-19 belirtileri göstermesi halinde izlememiz gereken adımlar neler? İşte yanıtları...
Sağlık,COVID-19 hakkında neler biliyoruz?,"Dünyanın aylardır mücadele ettiği, 70 bini aşkın kişinin can verdiği bir virüs: COVID-19. Peki bu yeni tip koronavirüs hakkında hangi bilgilere sahibiz? Kısa bir COVID-19 rehberine göz atalım."
Sağlık,E-Devlet maske başvuruları başladı... E-Devlet ücretsiz maske başvurusu… PTTAVM ücretsiz maske…,e-PTTAVM maske başvuruları başladı. E-Devlet üzerinden ücretsiz maske başvuruları yapılabiliyor. Ücretsiz maske başvurusu nasıl yapılır?  E-Devlet ücretsiz maske başvurusu...
Sağlık,TRT 1'de 'Zinde Kal' programı başlıyor,Vatandaşların evde kaldığı süre boyunca egzersiz ve spor faaliyetlerini gerçekleştirmesi amacıyla TRT 1'de 'Zinde Kal' programı başlıyor.
Sağlık,Koronavirüs korkusu gençlerde ve yaşlılarda aynı düzeyde,"Türkiye'de 75 ilde 1304 kişinin katılımıyla koronavirüs  korkusu üzerine yapılan araştırmada, genç ve yaşlı bireylerdeki etki aynı ölçüldü."
Sağlık,PTT ücretsiz maske başvurusu nasıl yapılır? ePTTAVM maske başvurularını e-Devlet’ten alacak...,Dün ücretsiz maske kayıtların alınmaya başlaması sonrası yeni bir açıklama yapıldı. ePTT maske kayıtları e-Devlet üzerinden yapılacak? ePTTAVM ücretsiz maske başvurusu nasıl yapılır? PTT ücretsiz maske...
Sağlık,93 ilaç daha geri ödeme listesine alındı,"Aile Bakanı Zehra Zümrüt Selçuk, ""4'ü kanser ve epilepsi, 3'ü parkinson olmak üzere 93 ilacı daha geri ödeme listesine aldık"" dedi."
Sağlık,Yeşilay'dan sigarayı bırakma çağrısı: Koronavirüs sigarayı sever,"Yeşilay, sigara içmenin koronavirüs tedavisini zorlaştırdığını, iyileşme şansını düşürdüğünü hazırladığı kamu spotunda anlattı."
Sağlık,İzmir Yüksek Teknoloji Enstitüsü aşı çalışması başlattı,"İzmir Yüksek Teknoloji Enstitüsünde koronavirüse karşı aşı geliştirmek için çalışma başlatıldı. Çalışmada, virüsün tutunmasını sağlayan 'S' (spike) proteine karşı vücudun antikor üretmesinin sağlanması amaçlanıyor."
Sağlık,Koronavirüs salgınında maskenin önemi,"İç Hastalıkları Uzmanı Buğdacı,""Maske en fazla akciğer tutulumu yapan COVID-19’un nefes ve öksürük yoluyla yayılma zincirini kırmayı hedeflemektedir. Maske kullanım kurallarına uyduğunuzda herhangi bir bilinen zararı yoktur"" dedi."
Sağlık,Birden fazla hastaya yetebilecek solunum cihazı aparatı geliştirildi,"Türk bilim insanları, 3 boyutlu yazıcı ile yoğun bakım şartlarında birden fazla hastanın ihtiyacını karşılayabilecek solunum cihazı aparatı geliştirdi."
Sağlık,Hangi ilde kaç koronavirüs vakası var? İl il koronavirüs vaka sayıları...,Sağlık Bakanı Fahrettin Koca bugün Koronavirüs Bilim Kurulu sonrası yaptığı basın toplantısında il il koranavirüs vaka sayılarını açıkladı. İstanbul’da kaç vaka var? En çok vaka hangi ilde?
Sağlık,TUS yerleştirme sonuçları açıklandı,Tıpta Uzmanlık Eğitimi Giriş Sınavı (TUS) birinci dönem yerleştirme sonuçları açıklandı.
Sağlık,Kızılay plazma alımlarına gelecek hafta başlayacak,"Türk Kızılay Genel Başkanı Kerem Kınık, gelecek hafta plazma alımlarına başlayacaklarını belirterek, ""Çünkü ilk hastalarımızın iyileşip taburcu olmasından sonra bunun üzerinden 14 gün geçmesi gerekiyordu."" dedi."
Sağlık,Eczaneler kaçta açılıyor? Eczane çalışma saatleri... Eczaneler kaça kadar açık?,"Koronavirüs ile mücadele kapsamında eczanelerin çalışma saatlerinde değişikliğe gidildi. İstanbul Ankara, İzmir ve Kırıkkale'de eczanelerin çalışma saatleri değişti. Eczaneler çalışıyor mu? Eczaneler kaçta açılacak?"
Sağlık,Koronavirüsü yüksek moral ile yendi,"Ankara'da 28 yaşındaki Macide Güleç, 9 günlük koronavirüs tedavisinin ardından taburcu edildi. Yaşadıklarını anlatan Güleç, ""Bence bu hastalıkta moral çok önemli, sürekli moralimi yüksek tutmaya çalıştım"" dedi."
Sağlık,Plazma tedavisi nedir? İmmün plazma tedavisi etkili mi?,Koronavirüs tedavisiyle ilgili çalışmalar hızlandı. Sağlık Bakanlığı dünyada denenen tüm tedavi yöntemlerini yakından takip ettiklerini belirtti. Peki plazma tedavisi nedir? İmmün plazma tedavisi ne kadar etkili…
Sağlık,Kızılay Başkanı'ndan plazma yöntemi için kan bağışı çağrısı,"Kızılay Genel Başkanı Dr. Kerem Kınık, koronavirüs tedavisinde kullanılacak olan plazma yöntemini TRT Haber'e anlattı. Kınık, ""Düzenlemeler ve alt yapı çalışmaları yapıldı. Biz de lojistiğine çalıştık, hazırız."" dedi."
Sağlık,Kağıt reçetelerin kullanımı azaltılacak,"Sağlık Bakanlığı, koronavirüs ile mücadele için hekimler tarafından yazılan kağıt reçetelerin asgari düzeyde kullanılmasını istedi."
Sağlık,Vitamin eksikliği yaşamamak için neler yapılmalı?,Zorunlu ev sürecinde D vitamini eksikliği yaşamamak için güneş ışınlarının dik olduğu saatlerde balkona çıkmak yeterli. B ve C vitamini içinse dengeli beslenmek şart.
Sağlık,Sağlık Bakanlığından Psikososyal Destek Hattı,"Sağlık Bakanlığı tarafından, koronavirüsle mücadele kapsamında vatandaşlara ve sağlık çalışanlarına destek olmak için Psikososyal Destek Hattı kuruldu."
Sağlık,Uyku düzeninin bozulması sağlığı tehdit ediyor,"Koronavirüs nedeniyle evden çalışmanın yaygınlaştığı bugünlerde, uyku düzenindeki yaşanabilecek farklılıklar, sağlığı olumsuz yönde etkileyebilir."
Sağlık,2. Abdülhamid'in kurduğu enstitüde koronavirüs aşısı için çalışılacak,"2. Abdülhamid tarafından kurulan Pendik Veteriner Kontrol Enstitüsü, 126 yıldır aşı ve serum üretimi yapıyor. Enstitüde koronavirüs için aşı çalışmalarına da başlanacak."
Sağlık,Koronavirüs gözde konjonktivite neden olabiliyor,Koronavirüs gözde hafif kırmızılık veya pembeliğe neden olan konjonktivite yol açabiliyor. Ancak konjonktivit tek başına koronavirüs anlamına gelmiyor. Bununla beraber başka belirtilere de bakmak gerekiyor.
Sağlık,İstanbul'da iki şehir hastanesi daha hizmete açılıyor,"Sağlık Bakanı Fahrettin Koca, İstanbul'da, mayıs ayında İkitelli, eylülde ise Göztepe Şehir hastanelerinin açılacağını, yatak kapasitesinin 5 bin 452 artacağını açıkladı."
Sağlık,N95 maskenin kullanım alanları,"Sağlık Bakan Yardımcısı Prof. Dr. Emine Alp Meşe, N95 maskenin sadece sağlık personeli için gerekli olduğunu açıkladı."
Sağlık,MEB'den koronavirüs travmasına karşı psikososyal destek rehberleri,"Milli Eğitim Bakanlığı (MEB), koronavirüs salgını süresince psikolojiyi korumak amacıyla ""Aileler İçin Çocuklara Yardım Rehberi"" ile ""Yetişkinler İçin Bilgilendirme Rehberi"" yayımladı."
Sağlık,Pandemi nedir? Pandemi hastaneleri…,"Sağlık Bakanlığı Sağlık Hizmetleri Genel Müdürlüğü tarafından, 81 il Valiliği ve Yükseköğretim Kurulu Başkanlığına gönderilen yazıda, pandemi hastanelerinin tanımı ve şartları belirlendi. Pandemi nedir? Pandemik hastanelerin tanımı…"
Sağlık,Koronavirüsten korunmada 'kontakt lens' uyarısı,"Sağlık Bilimleri Üniversitesi Göz Hastalıkları Ana Bilim Dalı Başkanı Açıkalın, kontakt lens kullanan kişilerin koronavirüsten korunmada dikkat etmesi uyarısında bulundu."
Sağlık,Sağlık Bakanlığı'ndan evde kalan çocukların ailelerine öneriler,"Sağlık Bakanlığı, koronavirüs salgını nedeniyle evde bulunmaları gereken çocuklardaki korku ve tedirginliğin azaltılması için önerilerde bulundu."
Sağlık,Sağlık Bakanlığından eczanelere koronavirüs tedbiri uyarısı,"Sağlık Bakanlığı, eczaneler için koronavirüs tedbirlerini duyurdu. Bakanlık, ""Acil durum planı oluşturun, eczane çalışanlarına görev dağılımı yapın, eczanelerin genel hijyeninden taviz vermeyin"" uyarılarında bulundu."
Sağlık,Koronavirüs yazın bitecek mi? Sıcak havalarda koronavirüs yaşayabiliyor mu?,Tüm dünyanın mücadele ettiği koronavirüsle ilgili birçok soru işareti var. Bilim Kurulu Üyesi Prof Dr. Serhat Ünal koronavirüs ile ilgili soruları yanıtladı. Peki koronavirüs sıcak havalarda yaşayabiliyor mu? Koronavirüs salgını yazın bitecek mi?
Sağlık,Koronavirüse yakalanıldıktan sonraki evreler... Koronavirüs gün gün belirtileri...,Tüm dünyanın mücadele ettiği koronavirüsle ilgili birçok soru işareti var. Bilim Kurulu Üyesi Prof Dr. Serhat Ünal koronavirüsün gün gün hangi belirtilerinin ortaya çıktığını açıkladı. Koronavirüs belirtileri...
Sağlık,Sosyal izolasyon günlerinde evde form tutmanın yolları,"Koronavirüs nedeniyle evlerden çıkılmaması, günlük hareket kabiliyetini büyük ölçüde sınırladı. Bu nedenle herkesin kendi yaşına ve sağlığına uygun egzersizler yapması büyük önem taşıyor."
Sağlık,Çocukların ruh sağlığını koronavirüsten koruma önerileri,"Türkiye Çocuk ve Genç Psikiyatrisi Derneği Başkanı Prof. Dr. Eyüp Sabri Ercan, koronavirüsün etkisiyle evde kalan çocukların ruh sağlığını korumak için önerilerde bulundu."
Sağlık,Maske ve eldivende 'yalancı güven' tehlikesi,Koronavirüs nedeniyle maske ve eldiven kullanımı oldukça arttı. Doktorlar maske ve eldivenin yanlış kullanımının ciddi sağlık sorunlarına yol açabileceği ve oluşan yalancı güven nedeniyle kuralların ihmal edilebildiği görüşünde.
Sağlık,65 yaş üstü vatandaşlara koronavirüse karşı 19 öneri,"Aile, Çalışma ve Sosyal Hizmetler Bakanlığı, 65 yaş ve üstü vatandaşların koronavirüsten korunmaları için 19 maddelik öneri listesi hazırladı."
Sağlık,ABD dezenfektan üretimi için Türkiye'nin adımlarını tercih etti,Türkiye'nin ardından ABD de COVID-19 salgınıyla mücadele kapsamında etanol üreticilerinin mevcut kapasitelerini dezenfektan üretiminde kullanmalarına ilişkin düzenlemeye gitti.
Sağlık,Koronavirüsle mücadele için dengeli beslenmek şart,"Evde vakit geçirilen şu günlerde bağışıklığı güçlü tutmak ve kilo almamak için dengeli beslenmek büyük önem taşıyor. Bol sıvı tüketmek, protein kaynaklarına yönelmek ve lif oranı zengin besinleri tercih etmek gerekiyor."
ÖZEL HABER,Koronavirüs kaynaklı anksiyete ile evde nasıl baş ederiz?,"Boş sokaklar, kapanan dükkanlar, artan vaka sayıları. Koronavirüsün etkileri arttıkça salgın ile ilgili kaygı da artıyor. Evde uygulayacağımız yöntemlerle kaygı ile nasıl başa çıkabiliriz? Klinik Psikolog Mehtap Güngör anlattı."
Sağlık,Pandemi nedir? Pandemi hastaneleri…,"Sağlık Bakanlığı Sağlık Hizmetleri Genel Müdürlüğü tarafından, 81 il Valiliği ve Yükseköğretim Kurulu Başkanlığına gönderilen yazıda, pandemi hastanelerinin tanımı ve şartları belirlendi. Pandemi nedir? Pandemi hastanelerin tanımı…"
Sağlık,COVID-19 akciğerlere nasıl zarar veriyor?,"Uzmanlara göre yeni tip koronavirüs (COVID-19), bir kişinin akciğerlerine büyük zarar veriyor. Durumun ciddiyeti, hazırlanan bir sanal gerçeklik videosu ile ortaya konuldu."
Sağlık,KOAH nedir? KOAH belirtileri nelerdir?,Sağlık Bakanı Fahrettin Koca’nın koronavirüs salgınıyla ilgili dün yaptığı açıklamada “Son 24 saatte toplam 3 bin 952 test yapıldı. 343 yeni tanı var. 7 hastamızı kaybettik. Biri KOAH hastasıydı.” denildi. Peki KOAH nedir? KOAH belirtileri neler?
Sağlık,Koronavirüs hastalarının yüzde 40'ı belirti göstermiyor,"İzlanda ve Japonya'da yürütülen iki farklı çalışma, koronavirüs tespit edilen hastaların en az yüzde 40'ında hiçbir semptoma rastlanmadığını belirledi."
Sağlık,Evde kalmak en güvenli korunma yöntemi,Koronavirüsten korunmak için en güvenli yöntem gerekmedikçe dışarı çıkmamak ve evde izole olmak. Özellikle nüfus yoğunluğu fazla olan şehirlerde sosyal mesafeyi korumak sizin elinizde olmayabilir.
Sağlık,Ankara Üniversitesinde aşı ve tanı kiti çalışmaları başladı,"Ankara Üniversitesi Rektörü Prof. Dr. Erkan İbiş, koronavirüs için ilaç, aşı ve tanı kiti projesi kapsamında kolları sıvadıklarını açıkladı."
Sağlık,Koronavirüs belirtileri neler? Koronavirüs’ten (Corona virüsü) korunma yöntemleri…,"Çin'in Wuhan kentinde ortaya çıkan yeni tip koronavirüsün dünya genelinde yayılmaya devam ediyor. Peki, koronavirüs nedir? Nasıl bulaşır? Belirtileri nelerdir? Koronavirüsten korunma yöntemleri…"
Sağlık,Hantavirus nedir? Çin’deki yeni virüs…,"Çin'de ""hantavirüs""ten bir kişinin ölmesi salgın endişesine neden oldu. Çin’deki yeni virus salgına yol açar mı? Hantavirüs nedir?"
Sağlık,Hantavirüs nedir? Çin’deki yeni virüs…,"Çin'de ""hantavirüs""ten bir kişinin ölmesi salgın endişesine neden oldu. Çin’deki yeni virüs salgına yol açar mı? Hantavirüs nedir?"
Sağlık,'Bazı ilaçların koronavirüse iyi geldiği haberlerinin bilimsel değeri yok',"Ankara Eczacı Odası, çeşitli ilaçların koronavirüse karşı etkili olduğu yönündeki haberlerin bilimsel değerinin bulunmadığını, sağlık danışmanı ve ilaçlar hakkında uzman eczacıların öneri ve tavsiyelerine riayet edilmesi gerektiğini belirtti."
Sağlık,Koronavirüsün ruh sağlığını olumsuz etkilememesi için neler yapılmalı?,"Koronavirüsle mücadele sürecinde evlerinden çıkamayanların ruh sağlığı için hobilerine zaman ayırması, bilgiyi doğru yerlerden alması gerekiyor."
Sağlık,Koronavirüs gençler için de tehdit,"Koronavirüse karşı en riskli grupta yaşlıların olması, bazı gençler arasında ‘Bana bulaşmaz’ düşüncesinin yayılmasına yol açtı. Uzmanlara göre gençler de risk altında. Ayrıca virüsü evdeki yaşlılara bulaştırmaları da yüksek ihtimal."
Sağlık,Ülke ülke yoğun bakım yatak kapasitesi,Koronavirüs tüm dünyanın gündeminde. Virüsle mücadelede ülkelerin yoğun bakım yatak kapasitesi önemli. İşte ülke ülke 100 bin kişiye düşen yoğun bakım yatak sayısı.
Sağlık,Koronavirüs belirtileri neler? Koronavirüs’ten (Corona virüsü) korunma yöntemleri…,"Çin'in Wuhan kentinde ortaya çıkan yeni tip koronavirüsün dünya genelinde yayılmaya devam ediyor. Peki, koronavirüs nedir? Nasıl bulaşır? Belirtileri nelerdir? Koronavirüsten korunma yöntemleri…"
Sağlık,Favipiravir nedir? Favipiravir koronavirüsün iyileşme sürecini hızlandırıyor…,"Çin Ulusal Biyoteknoloji Geliştirme Merkezi Başkanı Cang, Favipiravir adlı ilacın hafif vakalar için iyileşme süresini hızlandırdığını söyledi. Peki favipiravir nedir?"
Sağlık,Koronavirüs karaciğer ve böbreği de etkileyebilir,Dünyada kısa sürede yayılan ve henüz onaylanmış aşısı bulunmayan koronavirüs öncelikle akciğerleri hedef alıyor. Uzmanlara göre hastanın yoğun bakımda olma süresi artınca kişinin karaciğer ve böbreğinin de etkilenmesi muhtemel.
Sağlık,Kovid-19 hastalarında koku ve tat alma kaybı da görülebiliyor,Koku ve tat duyusu kaybının yeni tip koronavirüsün (Kovid-19) semptomları arasında yer alabildiği duyuruldu.
Sağlık,Kimler risk altında?,Koronavirüste 65 yaş üstü bireyler ve kronik rahatsızlığı bulunanlar en büyük risk grubu olarak öne çıkıyor.
