Kategori,Başlık,İçerik
Ekonomi,Tütün ürünleri firmalarının dağıtım araçları için 'beyaz' renk zorunluluğu,"Tarım ve Orman Bakanlığı, tütün ürünleri sektöründe faaliyet gösteren firmalara ait dağıtım araçları için beyaz renkli olma zorunluluğu getirdi."
Ekonomi,"İnternet ve TV abonelikleri için ""teyit"" zorunluluğu getirildi","BTK tarafından yapılan düzenlemeyle, yeni abonelik işlemlerinde kişinin bilgisi dahilinde olduğu teyit edilmeden abonelik başlatılamayacak. Düzenlemeyle, eksik bilgi verilerek yapılan aboneliklerden dolayı ortaya çıkan mağduriyetler önlenecek."
ÖZEL HABER,BES'te kısmi ödeme dönemi başlıyor,"Bireysel Emeklilik Sistemi'nde sözleşme sonlandırılmadan birikimlerin yüzde 50'sine kadar olan kısmı, konut alımı, evlenme, doğal afet ve eğitim harcamaları için kullanılabilecek."
Ekonomi,Yurt Dışı Üretici Fiyat Endeksi ağustosta arttı,"Yurt Dışı Üretici Fiyat Endeksi (YD-ÜFE), ağustosta aylık bazda yüzde 1,95, yıllık bazda yüzde 59,24 artış gösterdi."
Ekonomi,Değişen hava koşulları çay üretimini de vurdu,"Küresel iklim değişikliğine bağlı kuraklıktan etkilenen çay tarımında, hava sıcaklıların yüksek seyretmesi ve yağış oranlarındaki azalma rekolte kaybına yol açtı. Geçen yıl yaş çay alımı 860 bin tondan 583 bin tona geriledi."
Ekonomi,Sinema sektörüne 72 milyon 500 liralık destek,"Kültür ve Turizm Bakanlığı Sinema Destekleme Kurulu'nun son toplantısında, sinema sektörüne 72 milyon 500 bin lira destek verilmesi karara bağlandı."
Ekonomi,Bakan Bolat: Doğrudan yatırımlarda ciddi bir sıçrama bekliyoruz,"Ticaret Bakanı Ömer Bolat, Türkiye ile iş, ticaret ve yatırım yapmak isteyen iş dünyası kuruluşlarında artan bir ilgi olduğunu kaydederek, ""Doğrudan yatırımlarda ciddi bir sıçrama bekliyoruz"" dedi."
Ekonomi,Borsa güne yükselişle başladı,"Borsa İstanbul'da BIST 100 endeksi, güne yüzde 0,65 yükselişle 7.834,91 puandan başladı."
Ekonomi,Türk ve Afrikalı iş insanları İstanbul'da bir araya gelecek,"Türkiye-Afrika İş ve Ekonomi Forumu'nun (TABEF) dördüncüsü, 12-13 Ekim tarihleri arasında İstanbul Kongre Merkezi'nde gerçekleştirilecek."
Ekonomi,Küresel piyasalar Fed'e odaklandı,"Küresel piyasalarda bugün Fed'in faiz kararı, politika metni ve kararın ardından Fed Başkanı Jerome Powell'ın yapacağı konuşma yatırımcıların odağına yerleşti."
Ekonomi,Gözler TCMB'nin faiz kararında,"Merkez Bankası, Para Politikası Kurulu faiz kararını yarın açıklayacak. Banka bir önceki toplantıda politika faizini yüzde 25 seviyesine yükseltmişti."
Ekonomi,Bakan Bolat: ABD'deki finans çevrelerinde Türkiye algısı çok olumlu,"Hazine ve Maliye Bakanı Mehmet Şimşek ile Ticaret Bakanı Ömer Bolat ABD'de yatırımcılarla buluştu. Türkiye'deki yatırım ortamı ve fırsatların ele alındığı konferansı TRT Haber'e değerlendiren Bolat, ""Amerikan iş çevrelerinde Türkiye'ye yatırım yapma iştahı yüksek"" dedi. Şimşek de görüşmelerin Türkiye'ye fon akışına katkı sağlayacağını vurguladı."
Ekonomi,Türkiye ile Afrika arasındaki ticaret hacmi 20 yılda 8 kat arttı,"Dışişleri Bakan Yardımcısı Yasin Ekrem Serim, Türkiye ile Afrika ülkeleri arasındaki ticaret hacminin son 20 yılda 8 kat artarak 40,7 milyar dolara ulaştığını açıkladı."
Ekonomi,Türk ve İngiliz iş dünyasının temsilcileri Londra'da buluştu,"Türk ve İngiliz iş dünyasının temsilcileri İngiltere'nin başkenti Londra'da düzenlenen ""Invest in Türkiye Forum 2023"" etkinliğinde buluştu."
Ekonomi,"Ukrayna, Kenya'ya tahıl merkezi kuracak","Kenya Devlet Başkanı William Ruto, Ukrayna'nın Afrika'nın doğusundaki gıda sorununa çözüm olabilmek için Mombasa Limanı'nda tahıl merkezi açacağını duyurdu."
Ekonomi,"Bakan Şimşek, ABD'de yatırımcılarla buluştu","Hazine ve Maliye Bakanı Mehmet Şimşek, New York'ta yatırımcılarla bir araya geldi."
Ekonomi,"Bakan Bolat: ""OVP, yatırımcılara açık bir davet niteliğinde""","Ticaret Bakanı Ömer Bolat, ""Orta Vadeli Program,  rasyonel, öngörülebilir ve şeffaf ekonomik araçlara yönelik bakış açısıyla potansiyel yatırımcılara Türkiye'ye açık bir davet niteliğinde"" dedi."
Ekonomi,Borsa günü yükselişle tamamladı,"Borsa İstanbul'da BIST 100 endeksi, yüzde 1,35 değer kazanarak günü 7.784,01 puandan tamamladı."
Ekonomi,"OECD, Türkiye'nin büyüme tahminini yükseltti","OECD, haziranda 2023 yılı için yüzde 2,7 olarak açıkladığı küresel ekonomide büyüme tahminini yüzde 3'e revize ederken, Türk ekonomisinin büyüme beklentisini de yüzde 3,6'dan 4,3'e yükseltti."
Ekonomi,2024'te yapılacak memur zammı yüzde 50'ye yaklaşacak,"Çalışma ve Sosyal Güvenlik Bakanı Vedat Işıkhan, memur ve emeklisinin maaşlarında yılbaşında yapılacak artışın yüzde 50'ye yaklaşacağını söyledi. Işıkhan, emekli maaşlarına yönelik çalışmaların da sürdüğünü vurguladı."
Ekonomi,YSK 15 sözleşmeli bilişim uzmanı alacak,"Yüksek Seçim Kurulu (YSK), 15 sözleşmeli bilişim uzmanı alacağını duyurdu."
Ekonomi,Çay ihracatı 8 ayda yüzde 22 arttı,Türkiye'den ocak-ağustos döneminde yapılan çay ihracatı yüzde 22 artarak 18 milyon 493 bin dolara ulaştı.
Ekonomi,Elektrikli araçlar için şarj noktası sayısı 8 bin 861'e ulaştı,"Türkiye genelinde 4 bin 221 şarj istasyonunda, 6 bin 633'i yavaş şarj (AC), 2 bin 228'i hızlı şarj (DC) olmak üzere toplam 8 bin 861 şarj noktası bulunuyor."
Ekonomi,Türkiye'den geçen yıl 47 milyar dolarlık hizmet ihracatı,"Türkiye'nin hizmet ihracatı 2022 yılında 47,6 milyar dolar, ithalatı 35,2 milyar dolar oldu.  Almanya ihracatta, İrlanda ithalatta ilk sırada yer aldı."
Ekonomi,Elazığ’da 25 ton atık dönüştürülerek ekonomiye kazandırıldı,"Elazığ’da geçen sene faaliyete başlayan 1. Sınıf Atık Getirme Merkezinde toplanan 25 ton atık, geri dönüştürülerek ekonomiye kazandırıldı."
Ekonomi,SPK'dan piyasa dolandırıcılığı incelemelerinde uygulanacak yeni tedbir,"SPK'nın Bilgi Suistimali ve Piyasa Dolandırıcılığı İncelemelerinde Uygulanacak Tedbirler Tebliği'nde yaptığı değişiklik, Resmi Gazete'de yayımlanarak yürürlüğe girdi."
Ekonomi,Ekonomide atılan adımlar 'dış finansman'ın önünü açtı,"Hazine ve Maliye Bakanı Mehmet Şimşek, ekonomiye yönelik adımların ardından dış finansmana erişimdeki problemleri aştıklarını söyledi. Şimşek, sağlanan dış finansmanların, ülke ekonomisine duyulan güvenin en açık göstergesi olduğunu vurguladı."
Ekonomi,Türkiye'den 8 ayda 85 milyon dolarlık bulgur ihracatı,Türkiye'den ocak-ağustos döneminde 85 milyon 386 bin dolarlık bulgur ihracatı gerçekleştirildi.
Ekonomi,Borsa güne yükselişle başladı,"Borsa İstanbul'da BIST 100 endeksi, güne yüzde 0,21 yükselişle 7.696,77 puandan başladı."
Ekonomi,Ticaret Bakanlığından aldatıcı reklamlara ceza,"Ticaret Bakanlığı, Reklam Kurulu’nun yılın ilk 9 ayında bin 346 dosya hakkında durdurma cezasıyla birlikte toplam 64 milyon 141 bin 381 TL idari para cezası verdiğini duyurdu."
Ekonomi,Gemi acentelerinin hizmet ücret tarifesi belirlendi,Gemi acentesi olarak faaliyet gösteren gerçek veya tüzel kişilerin verdikleri gemi acenteliği hizmetlerine ilişkin ücret tarifesi belirlendi.
Ekonomi,Türkiye'de 213 araç muayene istasyonu hizmet veriyor,"Ulaştırma ve Altyapı Bakanlığı Ulaşım Hizmetleri Düzenleme Genel Müdürü Murat Baştor, Türkiye'de 213 araç muayene istasyonunun hizmet verdiğini söyledi."
Ekonomi,6 şirkete rekabet soruşturması: Sözlü savunma alınacak,Elektronik perakendecisi ve akaryakıt sektöründeki 6 şirket hakkında yürütülen soruşturmanın sözlü savunma toplantısı 17 Ekim'de yapılacak.
Ekonomi,Borsa günü düşüşle tamamladı,"Borsa İstanbul'da BIST 100 endeksi, yüzde 3,54 değer kaybederek günü 7.680,36 puandan tamamladı."
Ekonomi,Konut Fiyat Endeksi temmuzda arttı,"Konut Fiyat Endeksi temmuzda aylık yüzde 7,3 ve yıllık yüzde 94,7 artışla 988,5 seviyesinde gerçekleşti."
Ekonomi,Bundesbank: Alman ekonomisi 3'üncü çeyrekte küçülecek,"Almanya Merkez Bankası (Bundesbank), Alman ekonomisinin zayıf sanayi ve özel tüketimin yavaş olması nedeniyle üçüncü çeyrekte küçülmesinin beklendiğini bildirdi."
Ekonomi,Yatırım ve tasarrufta Türk Lirası dönemi,"Merkez Bankası’ndan arka arkaya gelen TL’yi destekleyici adımlar, vadeli mevduat hesaplarında getiri oranını yüzde 28’lerden yüzde 41’in üzerine taşıdı."
Ekonomi,Kripto para düzenlemeleri tüm dünyada hız kazandı,"İnternet üzerinden kullanılmak üzere tasarlanmış ve merkezi olmayan kripto paraların takibi, vergilendirilmesi ve kullanıcılarının korunmasına yoğunlaşan yeni düzenleme çalışmaları tüm dünyada hız kazandı."
Ekonomi,Emtia piyasasındaki satış baskısı yerini ralliye bıraktı,"Emtia piyasasında, geçen hafta ralli yaşandı. Geçen hafta şeker 0,2779 dolarla Ekim 2011'den bu yana, kakao da 3.763 dolarla Mart 2011'den bu yana en yüksek seviyeyi gördü."
Ekonomi,Bilgi ve iletişim sektöründeki firmaların varlıkları 5 katına çıktı,"Türkiye'de son yıllarda teknoloji yatırımlarına hız veren firmalar 10 yılda AR-GE harcamalarını 25, aktif büyüklüklerini de 5 katına çıkardı."
Ekonomi,Uluslararası yatırım pozisyonu verileri yayımlandı,"Türkiye'nin temmuz sonu itibarıyla yurt dışı varlıkları 298,7 milyar dolar, yurt dışı yükümlülükleri ise 588,9 milyar dolar olarak gerçekleşti."
Ekonomi,Alibaba'dan Türkiye'ye 2 milyar dolarlık yatırım hazırlığı,"Alibaba Grup Başkanı Michael Evans, Türkiye'ye gelecek dönemde 2 milyar dolarlık yatırım planlarının olduğunu bildirdi."
Ekonomi,"Brent petrolün varil fiyatı 94,73 dolar","Brent petrolün varili uluslararası piyasalarda 94,73 dolardan işlem görüyor."
Ekonomi,Borsa haftaya düşüşle başladı,"Borsa İstanbul'da BIST 100 endeksi, haftaya yüzde 0,12 düşüşle 7.952,42 puandan başladı."
Ekonomi,"Batman’da yoğun talep gören cevizli sucuk, yüzlerce ailenin geçim kaynağı oldu",Batman'ın Sason ilçesinde yüzlerce aile yılın dört mevsiminde yaptıkları cevizli sucukları ülkenin dört bir yanına satarak geçimlerini sağlıyor.
Ekonomi,İncir üreticisinin yüzünü güldürdü,"Mersin’in Mut ilçesinde 8 bin dekar alanda üretilen beyaz incirden bu sene yaklaşık 30 bin ton rekolte beklenirken, fiyatının bahçede 55 TL’nin altına inmemesi üreticisinin yüzünü güldürdü."
Ekonomi,TCMB'den TL'yi destekleyen yeni kararlar,"Türkiye Cumhuriyet Merkez Bankası, bankacılık sistemini Türk lirasını (TL) cazip kılacak şekilde dönüştüren adımlarına kararlılıkla devam ediyor."
Ekonomi,Piyasalarda gözler TCMB'nin faiz kararına çevrildi,"Merkez Bankası, Para Politikası Kurulu faiz kararını perşembe günü açıklayacak. Banka bir önceki toplantıda politika faizini yüzde 25 seviyesine yükseltmişti."
Ekonomi,Küresel piyasalar yeni haftada faiz kararlarına odaklandı,"Küresel piyasalar, ABD, İngiltere ve Japonya merkez bankalarının para politikalarının açıklanacağı haftaya pozitif başlarken, yurt içinde gözler Türkiye Cumhuriyet Merkez Bankası'nın faiz kararına çevrildi."
Ekonomi,Çameli fasulyesi ve cevizi için tavsiye edilen fiyatlar belli oldu,"Denizli’de Çameli ilçesinin tescilli ürünleri olan Çameli fasulyesi ve Çameli cevizi için tavsiye edilen fiyatlar, Belediye Başkanı Cengiz Arslan’ın katıldığı toplantıyla belirlendi."
Ekonomi,TCMB gerçek kişi dönüşüm hesaplarının tarih koşulunda teknik değişikliğe gitti,"Türkiye Cumhuriyet Merkez Bankası (TCMB), gerçek kişi dönüşüm hesaplarının tarih koşulunda teknik değişikliğe gitti."
Ekonomi,İnşaatta yeni dönem: Demire özel güvenlik etiketli sıkı takip,Yapı güvenliği açısından büyük önem taşıyan İnşaat Demiri İzleme Sistemi (İDİS) için hazırlıklar tamamlandı. Sistem yeni yılda hayata geçecek. Yeni sistem sayesinde inşaat demiri üretim hattından çıktığı anda özel güvenlikli işaret ile kayda alınacak.
Ekonomi,"Ticaret Bakanı Bolat, ABD'de Global Yatırımcılar Konferansı'na katılacak","Bakan Bolat, ABD'de Goldman Sachs ev sahipliğinde düzenlenen Global Yatırımcılar Konferansı'nda iş dünyasının temsilcileriyle bir araya gelecek."
Ekonomi,Hamsinin kilogramı 50 liraya düştü,Sinop'ta av sezonunun başında 100 liradan satılan hamsinin kilogramı 50 liraya düştü.
Ekonomi,Memur ve emeklisi yılbaşında ne kadar zam alacak?,Ağustos enflasyonunun belli olmasıyla memur ve emeklisinin iki aylık enflasyon farkı da netleşti. Peki memur ve emeklinin şu ana kadar belli olan zam oranı ne kadar?
Ekonomi,Kuzey Çevre Otoyolu ve YSS Köprüsü'nden geçen araç sayısı arttı,"Kuzey Çevre Otoyolu ve Yavuz Sultan Selim (YSS) Köprüsü'nde bu yılın ocak-ağustos döneminde, 2021 yılına göre, yabancı plakalı araç geçişlerinin yüzde 32, toplam araç geçişlerinin de yüzde 37 arttı."
Ekonomi,Ulaştırma yatırımlarının 3 yıllık yol haritası belirlendi,"Ulaştırma yatırımlarının 3 yıllık yol haritası belli oldu. Yeni yapılacak yük ve lojistik merkezleri, talebin yüksek olduğu demir yolu koridorlarında planlanacak - Filyos, Doğu Akdeniz ve Çandarlı limanlarının tamamlanmasına birinci derecede ağırlık verilecek."
Ekonomi,ABD'de otomobil işçilerinin grevi ekonomiyi tehdit ediyor,"ABD'de Birleşik Otomotiv İşçileri Sendikası üyesi 13 bin işçinin yeni sözleşme üzerinde anlaşmaya varılamaması nedeniyle greve gitmesinin, tedarik sorunları ve fiyat artışları yoluyla ekonomik kayıplara neden olabileceği öngörülüyor."
Ekonomi,Yusufeli Barajı'nda türbinler enerji üretimi için dönüyor,Yusufeli Barajı ve HES'te elektrik enerjisi üretimi için gerçekleştirilen ıslak testler kapsamındaki ilk türbin döndürme işlemi başlatıldı.
Ekonomi,İhtiyaç sahibi ailelere eylülde 579 milyon lira ödeme yapıldı,"Aile ve Sosyal Hizmetler Bakanı Mahinur Özdemir Göktaş, çocukların sosyal açıdan desteklenmesi ve eğitim giderlerinin karşılanması amacıyla ihtiyaç sahibi ailelere, bu ay 579 milyon lira Sosyal ve Ekonomik Destek ödemesi yapıldığını bildirdi."
Ekonomi,Sosyal ve Ekonomik Destek ödemeleri hesaplara yatırıldı,Çocukların sosyal açıdan desteklenmesi ve eğitim giderlerinin karşılanması için eylül ayı içerisinde 579 milyon lira Sosyal ve Ekonomik Destek (SED) ödemesi yapıldı.
Ekonomi,Dünya mutfak endüstrisi İstanbul'da buluşacak,"Dünya mutfak endüstrisini bir araya getirecek Uluslararası Otel, Restoran, Kafe, Pastane Ekipmanları ve Teknolojileri Fuarı 20-24 Eylül'de İstanbul Fuar Merkezi'nde düzenlenecek."
Ekonomi,Yatırım Ofisinin takibindeki projeler 55 milyar dolara ulaştı,"Cumhurbaşkanlığı Yatırım Ofisi Başkan Yardımcısı Zeynel Kılınç, yerli ve yabancı yatırımcıların yaklaşık 55 milyar dolar büyüklüğünde, 160 bin kişiye istihdam sağlayacak projelerini takip ettiklerini bildirdi."
Ekonomi,Piyasalar Fed'e odaklandı,Küresel piyasalarda gözler ABD Merkez Bankası'nın yeni haftada açıklayacağı faiz kararına çevrildi.
Ekonomi,Bakan Bolat: Enerjide merkez olma hedefimiz var,"Ticaret Bakanı Ömer Bolat, ""Doğal gazda artık Türkiye bir hub yani merkez ülke olma pozisyonunda. Dünya enerji piyasasında merkez ülke olma hedefimiz var"" dedi."
Ekonomi,Yeni dönem yatırımlarda tarım ve hayvancılığa öncelik verilecek,"Türkiye'de 2024'te tarım alanında hayvancılık, bitkisel üretim ve sulama, öncelikli yatırım başlıkları arasında yer alacak."
Ekonomi,ABD'nin petrol sondaj kulesi sayısı arttı,"ABD'de petrol sondaj kulesi sayısı bu hafta 2 artarken, son bir yılda ise 84 azaldı."
Ekonomi,"Hataylı balıkçılar ""vira bismillah"" dedi","Akdeniz'de av yasağı bugün sona erdi. Hatay'da balık avı sezonunun açılışı için tören düzenlendi. Depremzede balıkçılar, ""VİRA BİSMİLLAH"" diyerek mavi sulara açıldı."
Ekonomi,Bakan Şimşek: 2026'da gelişmiş ülkeler kategorisine girmiş olacağız,"Hazine ve Maliye Bakanı Mehmet Şimşek, ""Bu yıl yaklaşık 1,1 trilyon dolarlık bir ekonomi haline geleceğiz. Türkiye, 2026'da Dünya Bankası'nın tanımıyla gelişmiş ülkeler kategorisine girmiş olacak."""" dedi."
Ekonomi,Gümüşhane-Bayburt Havalimanında çalışmalar sürüyor,Türkiye’nin 60. havalimanı olacak ve yıllık 2 milyon yolcu kapasiteli Gümüşhane-Bayburt Havalimanında üstyapı çalışmaları devam ediyor.
Ekonomi,Bakan Bolat: Bu yıl 365 milyar doları bulacak ihracat hedefledik,"Ticaret Bakanı Ömer Bolat, ""Orta Vadeli Program (OVP) kapsamında bu yıl için 255 milyar dolarlık mal ihracatı ve 110 milyar dolarlık hizmet ihracatı olmak üzere toplamda 365 milyar doları bulacak bir ihracat ve döviz kazanma hedefi belirledik"" dedi."
Ekonomi,Rusya Merkez Bankası Başkanı: Faizi uzun süre yüksek tutacağız,"Rusya Merkez Bankası Başkanı Elvira Nabiullina, enflasyon oranında artışa yönelik baskıların arttığını açıkladı. Nabiullina, ""Enflasyon risklerinin ortaya çıkması nedeniyle faizi yükselttik ve enflasyondaki yavaşlamanın sürdürülebilir olduğuna ikna olana kadar uzun bir süre yüksek seviyelerde tutacağız"" dedi."
Ekonomi,"DEİK Başkanı Olpak: Bizim için 'diaspora diplomasisi' ikincil değil, asli bir faaliyettir","Dış Ekonomik İlişkiler Kurulu (DEİK) Başkanı Nail Olpak, kendileri için ""diaspora diplomasisi""nin ikincil değil, asli bir faaliyet olduğunu söyledi."
Ekonomi,Yatırımlarda depremden etkilenen illere öncelik verilecek,Türkiye'nin kamu kaynaklarının gelecek 3 yıllık dönemde kullanılacağı öncelikli sektör ve projeler belli oldu. Depremden etkilenen illerdeki projeler öncelik kapsamına alındı.
Ekonomi,"Bakan Kacır: Türkiye, yatırım yapan herkese kazandırmaya devam edecek","Sanayi ve Teknoloji Bakanı Mehmet Fatih Kacır, ""Türkiye güçlü ekonomisiyle, nitelikli insan kaynağıyla bu ülkeye yatırım yapan herkese kazandırmaya devam edecek"" dedi"
Ekonomi,Bütçe uygulama sonuçları açıklandı,"Türkiye'nin merkezi yönetim bütçe gelirleri ağustosta 613 milyar 956 milyon lira, giderleri 562 milyar 686 milyon lira oldu."
Ekonomi,Tarımsal destekler artırıldı,"Tarım ve Orman Bakanı İbrahim Yumaklı, tarımsal destekleme bütçesinin 63,5 milyar liradan 91,55 milyar liraya çıkarıldığını bildirdi."
Ekonomi,Suudi Arabistan'a ihracat 8 ayda 4 kat arttı,"Türkiye İhracatçılar Meclisi Başkanvekili Ahmet Fikret Kileci, Suudi Arabistan’a bu yıl 8 ayda yapılan ihracatın geçen yılın aynı dönemine göre 4 kat artışla 1,6 milyar doları aştığını açıkladı."
Ekonomi,Avrupa Merkez Bankası'nın gündeminde faiz indirimi bulunmuyor,"Avrupa Merkez Bankası Başkanı Christine Lagarde, faiz oranlarını indirmenin gündemlerinde olmadığını açıkladı."
Ekonomi,Tarımsal destek ödemeleri hesaplara aktarıldı,"Tarım ve Orman Bakanı Yumaklı, 1 milyar 557 milyon 77 bin TL tarımsal destekleme ödemesini çiftçilerin hesaplarına bugün aktardıklarını söyledi."
Ekonomi,ASELSAN ile SSB arasında sözleşme imzalandı,"ASELSAN ile Türkiye Cumhuriyeti Cumhurbaşkanlığı Savunma Sanayii Başkanlığı arasında ""Güdüm Kitleri"" alımı maksadıyla sözleşme imzalandı."
Ekonomi,Merkez Bankası faiz kararını 21 Eylül'de açıklayacak,"Merkez Bankası, Para Politikası Kurulu faiz kararını 21 Eylül Perşembe günü açıklayacak. Banka bir önceki toplantıda politika faizini yüzde 25 seviyesine yükseltmişti."
Ekonomi,"Bilgi ve iletişim sektöründeki firma sayısı yüzde 131,7 arttı","Türkiye'de bilgi ve iletişim alanında faaliyet gösteren firma sayısı 2013-2022 döneminde yüzde 131,7 artışla 35 bin 37'ye yükselirken buralarda çalışan sayısı da 300 bine yaklaştı."
Ekonomi,Rusya Merkez Bankası politika faizini yüzde 13’e yükseltti,"Rusya Merkez Bankası, politika faizini yüzde 12’den 13’e yükseltti."
Ekonomi,Eylül ayı Piyasa Katılımcıları Anketi yayımlandı,"Türkiye Cumhuriyet Merkez Bankası Piyasa Katılımcıları Anketi'ne göre, eylül ayı Tüketici Fiyat Endeksi'ndeki artış beklentisi yüzde 5,14 oldu. Politika faizi cari ay sonu beklentisi ise yüzde 30 oldu."
Ekonomi,Ücretli çalışan sayısı temmuzda arttı,"Ücretli çalışan sayısı, temmuzda geçen yılın aynı ayına göre yüzde 4,4 artış göstererek 15 milyon 166 bin kişiye çıktı."
Ekonomi,Borsa güne yükselişle başladı,"Borsa İstanbul'da BIST 100 endeksi, güne yüzde 0,21 yükselişle 8.136,04 puandan başladı."
Ekonomi,TTK'ye 2 bin işçi alınacak,"Türkiye Taşkömürü Kurumu (TTK), yeraltı ""pano-ayak üretim işçiliği"" sanatında çalıştırılmak üzere daimi işçi statüsünde 2 bin kişi istihdam edecek."
Ekonomi,Tarım ÜFE ağustosta arttı,"Tarım Ürünleri Üretici Fiyat Endeksi (Tarım ÜFE) ağustosta bir önceki aya göre yüzde 3,83, geçen yılın aynı ayına kıyasla yüzde 76,35 artış gösterdi."
Ekonomi,Türkiye'de ağustosta 122 bin konut satıldı,"Türkiye genelinde konut satışları ağustosta geçen yılın aynı ayına göre yüzde 1,1 azalarak 122 bin 91 oldu."
Ekonomi,Çiftçilere bu yıl ödenecek tarımsal destekler belirlendi,Çiftçi Kayıt Sistemi'ne (ÇKS) dahil olan çiftçilere bu yıl için ödenecek tarımsal destekler belli oldu.
Ekonomi,Türkiye 3. nükleer santral için Çin'le anlaşmaya yakın,"Enerji ve Tabii Kaynaklar Bakanı Alparslan Bayraktar, Türkiye'nin üçüncü nükleer santrali için Çin ile yürütülen müzakerelerde önemli mesafe alındığını, önümüzdeki aylarda içerisinde anlaşmanın sonuçlandırılabileceğini bildirdi."
Ekonomi,Küresel piyasalar veri gündemine odaklandı,"Küresel piyasalar pozitif bir seyir izlerken, bugün yoğun veri gündemi yatırımcıların odağına yerleşti."
Ekonomi,"""Türkiye Yüzyılı Yatırım Resepsiyonu"" ABD'de gerçekleştirildi","Cumhurbaşkanlığı Yatırım Ofisi tarafından Cumhuriyetin kuruluşunun 100. yıl dönümü vurgusuyla dünyanın farklı noktalarında düzenlenen ""Türkiye Yüzyılı Yatırım Resepsiyonları""nın son durağı ABD'nin başkenti Washington oldu."
Ekonomi,TOKİ'den indirim müjdesi,"TOKİ, Haziran 2022'den önce yapılan iş yeri ve konutlar için kampanya başlatacak. Borcu için peşin ödeme yapanlara yüzde 25 indirim uygulanacak. 21 Eylül-19 Ekim tarihlerinde başvuru yapılabilecek."
Ekonomi,Borsa günü yükselişle tamamladı,"Borsa İstanbul'da BIST 100 endeksi, yüzde 1,31 değer kazanarak günü 8.118,75 puandan tamamladı."
Ekonomi,Avrupa Merkez Bankası faiz artışını sürdürdü,"Avrupa Merkez Bankası (ECB), 3 temel politika faizini 25 baz puan artırdı."
Ekonomi,Bankacılık sektörünün mevduatı arttı,"Bankacılık sektörünün toplam mevduatı, 8 Eylül ile biten haftada 84,7 milyar lira artarak 13 trilyon 448,3 milyar liraya yükseldi."
Ekonomi,Merkez Bankası'nın rezervlerinde yükseliş sürüyor,"Türkiye Cumhuriyet Merkez Bankası'nın toplam rezervleri 8 Eylül haftasında bir önceki haftaya göre 21 milyon dolar artışla 120 milyar 645 milyon dolara ulaşırken, yükseliş eğilimi de üst üste 13'üncü haftaya taşındı."
Ekonomi,İnternet erişimine sahip girişimlerin oranı yüzde 96 oldu,"Türkiye'de 10 veya daha fazla çalışanı olan girişimlerin internet erişimine sahip olma oranı, bu yıl yüzde 96 oldu."
Ekonomi,Özel sektörün yurt dışı kredi borcu azaldı,"Özel sektörün yurt dışından sağladığı toplam kredi borcu, temmuzda 2022 sonuna kıyasla 2,6 milyar dolar azalışla 155,2 milyar dolar oldu."
Ekonomi,Tarımsal Üretimin Planlanması Kurulu oluşturulacak,"Tarımsal üretimin öngörülebilir ve yönetilebilir olmasını temin etmek için ""Tarımsal Üretimin Planlanması Kurulu"" tesis edilecek. Kurul, üretimden sorumlu Bakanlık birimlerinin teklifi üzerine üretim planlamasına konu ürün veya ürün gruplarını belirleyerek değerlendirecek."
Ekonomi,Borsa güne yükselişle başladı,"Borsa İstanbul'da BIST 100 endeksi, güne yüzde 0,27 yükselişle 8.035,70 puandan başladı."
Ekonomi,Evde Bakım Yardımı hesaplara yatırılmaya başladı,"Aile ve Sosyal Hizmetler Bakanı Mahinur Özdemir Göktaş, bakıma ihtiyacı olan ağır engelli vatandaşlar ve ailelerine ekonomik destek sağlamak amacıyla bu ay 2 milyar 800 milyon lira Evde Bakım Yardımı'nı hesaplara yatırmaya başladıklarını bildirdi."
Ekonomi,Piyasalar ECB'nin faiz kararına odaklandı,Küresel piyasalar karışık bir seyir izlerken bugün gözler Avrupa Merkez Bankası'nın faiz kararına çevrildi.
Ekonomi,ABD'nin ticari ham petrol stokları yükseldi,"ABD'nin ticari ham petrol stokları, geçen hafta bir önceki haftaya göre yaklaşık 4 milyon varil arttı."
Ekonomi,"ABD'nin Georgia eyaleti Valisi, yüksek enflasyona karşı ""acil durum"" ilan etti","ABD’nin Georgia eyaleti Valisi Brian Kemp, Joe Biden yönetiminin ekonomi politikalarını eleştirerek, yüksek enflasyona karşı eyalette ""acil durum"" ilan etti."
Ekonomi,KKM'de zorunlu karşılık oranı yükseltildi,"Merkez Bankası, 6 ay vadeli Kur Korumalı Mevduat hesapları için zorunlu karşılıkları 10 puan artırarak yüzde 25’e çıkardı."
Ekonomi,ABD'de enflasyon ağustosta hız kazandı,"ABD'de Tüketici Fiyat Endeksi, ağustosta aylık bazda yüzde 0,6 ile beklentiler dahilinde, yıllık bazda ise yüzde 3,7 ile piyasa beklentilerinin üzerinde arttı."
Ekonomi,ABD petrol fiyatı tahminini yükseltti,"ABD Enerji Enformasyon İdaresi, küresel petrol stoklarında beklenen azalmaya işaret ederek, bu yıl ve gelecek yıla ilişkin petrol fiyatı tahminini yükseltti."
Ekonomi,Doğudan batıya trafik için en uygun hat: Türkiye,"Hindistan-Orta Doğu-Avrupa Ekonomik Koridoru anlaşmasının uygulanabilirliği tartışılırken, uzmanlar bölgede jeostratejik konumuyla öne çıkan Türkiye'nin sürecin parçası olması gerektiğini belirtiyor."
